   ,日期,时间,交易量,成功率,响应时间
10929,0408,1408,876,96.46%,82.84
10930,0408,1409,938,95.2%,212.56
10931,0408,1410,857,95.92%,174.8
10932,0408,1411,877,95.21%,126.37
10933,0408,1412,837,94.62%,128.26
10934,0408,1413,905,95.8%,213.89
10935,0408,1414,880,95.34%,123.92
10936,0408,1415,924,94.37%,81.08
10937,0408,1416,909,94.5%,122.79
10938,0408,1417,954,95.07%,246.87
10939,0408,1418,926,96.22%,79.83
10940,0408,1419,905,96.24%,123.35
10941,0408,1420,900,94.56%,125.99
10942,0408,1421,887,96.51%,79.3
10943,0408,1422,857,95.1%,173.67
10944,0408,1423,933,95.5%,123.03
10945,0408,1424,859,93.83%,131.24
10946,0408,1425,906,94.37%,211.69
10947,0408,1426,904,94.69%,80.15
10948,0408,1427,884,96.27%,258.81
10949,0408,1428,958,94.47%,75.92
10950,0408,1429,846,94.21%,128.49
10951,0408,1430,949,95.15%,165.48
10952,0408,1431,922,95.88%,211.63
10953,0408,1432,818,96.21%,225.69
10954,0408,1433,934,95.82%,208.01
10955,0408,1434,909,94.94%,127.43
10956,0408,1435,912,96.38%,126.4
10957,0408,1436,902,95.23%,123.2
10958,0408,1437,950,95.79%,123.9
10959,0408,1438,935,95.19%,124.15
10960,0408,1439,952,93.91%,77.03
10961,0408,1440,912,94.85%,124.6
10962,0408,1441,846,94.33%,79.97
10963,0408,1442,938,96.16%,81.52
10964,0408,1443,863,95.48%,127.53
10965,0408,1444,969,94.43%,119.82
10966,0408,1445,905,97.79%,122.48
10967,0408,1446,880,95.23%,171.29
10968,0408,1447,896,94.2%,169.19
10969,0408,1448,899,96.44%,84.52
10970,0408,1449,876,94.52%,126.53
10971,0408,1450,907,95.92%,85.6
10972,0408,1451,895,93.63%,81.37
10973,0408,1452,892,94.62%,127.17
10974,0408,1453,827,94.8%,127.24
10975,0408,1454,940,96.28%,253.96
10976,0408,1455,922,94.9%,126.01
10977,0408,1456,940,95.21%,122.25
10978,0408,1457,898,96.77%,126.66
10979,0408,1458,941,95.43%,127.02
10980,0408,1459,873,96.11%,83.38
10981,0408,1500,882,94.9%,128.32
10982,0408,1501,821,95.13%,137.95
10983,0408,1502,868,95.05%,221.11
10984,0408,1503,908,95.59%,169.11
10985,0408,1504,909,95.38%,212.04
10986,0408,1505,878,95.22%,83.93
10987,0408,1506,857,94.98%,127.95
10988,0408,1507,922,93.71%,124.11
10989,0408,1508,878,94.99%,127.13
10990,0408,1509,876,94.52%,127.7
10991,0408,1510,884,94.91%,174.04
10992,0408,1511,878,94.99%,80.73
10993,0408,1512,879,95.56%,80.8
10994,0408,1513,870,96.21%,128.64
10995,0408,1514,926,96.11%,122.48
10996,0408,1515,1018,95.78%,82.29
10997,0408,1516,948,96.41%,163.78
10998,0408,1517,928,95.8%,125.49
10999,0408,1518,974,95.89%,80.17
11000,0408,1519,921,95.98%,123.84
11001,0408,1520,983,96.74%,246.12
11002,0408,1521,1016,95.87%,159.89
11003,0408,1522,953,95.91%,81.44
11004,0408,1523,927,95.25%,80.9
11005,0408,1524,936,95.62%,166.97
11006,0408,1525,924,96%,128.79
11007,0408,1526,917,95.42%,82.5
11008,0408,1527,894,94.85%,172.1
11009,0408,1528,917,94.11%,260.29
11010,0408,1529,951,96.64%,104.66
11011,0408,1530,907,95.7%,84.2
11012,0408,1531,912,94.96%,210.54
11013,0408,1532,884,95.7%,219.15
11014,0408,1533,882,96.71%,173.8
11015,0408,1534,877,95.67%,175
11016,0408,1535,926,95.68%,131.42
11017,0408,1536,1029,95.92%,197.59
11018,0408,1537,938,96.48%,125.67
11019,0408,1538,1016,96.75%,163.03
11020,0408,1539,925,96.43%,253.98
11021,0408,1540,941,96.6%,81.97
11022,0408,1541,933,95.82%,122.63
11023,0408,1542,860,95.7%,173.8
11024,0408,1543,939,94.46%,82.61
11025,0408,1544,951,96.64%,81.45
11026,0408,1545,969,96.08%,122.14
11027,0408,1546,948,97.05%,165.37
11028,0408,1547,983,97.15%,85.37
11029,0408,1548,985,95.53%,124.9
11030,0408,1549,980,95.71%,87.34
11031,0408,1550,917,95.53%,173.65
11032,0408,1551,871,95.29%,78.66
11033,0408,1552,982,96.03%,160.77
11034,0408,1553,916,95.2%,163.59
11035,0408,1554,852,95.42%,177.17
11036,0408,1555,974,93.94%,201.67
11037,0408,1556,948,96.62%,120.88
11038,0408,1557,935,94.87%,164.08
11039,0408,1558,944,95.55%,126.85
11040,0408,1559,884,94.68%,4651.49
11041,0408,1600,887,95.72%,175.58
11042,0408,1601,876,96.12%,79.94
11043,0408,1602,904,95.58%,81.45
11044,0408,1603,870,96.67%,79.05
11045,0408,1604,939,94.78%,121.19
11046,0408,1605,920,94.67%,211.47
11047,0408,1606,923,95.67%,81.52
11048,0408,1607,901,95.34%,168.73
11049,0408,1608,949,94.2%,168.52
11050,0408,1609,980,95.61%,121.32
11051,0408,1610,1000,95.3%,77.91
11052,0408,1611,935,94.97%,123.67
11053,0408,1612,915,95.08%,123.08
11054,0408,1613,907,95.59%,126.96
11055,0408,1614,1006,95.63%,160.79
11056,0408,1615,882,96.94%,80.79
11057,0408,1616,929,95.91%,79.15
11058,0408,1617,957,93.42%,207.59
11059,0408,1618,934,96.36%,126.66
11060,0408,1619,975,95.38%,203.91
11061,0408,1620,998,96.39%,163.46
11062,0408,1621,945,96.72%,124.29
11063,0408,1622,1009,95.34%,82.16
11064,0408,1623,976,95.7%,120.13
11065,0408,1624,896,95.09%,168.07
11066,0408,1625,919,95.65%,166.95
11067,0408,1626,974,96.3%,160.16
11068,0408,1627,963,95.02%,122.04
11069,0408,1628,953,95.07%,247.78
11070,0408,1629,961,95.73%,122.56
11071,0408,1630,979,95.2%,121.68
11072,0408,1631,900,95.22%,81.26
11073,0408,1632,902,95.12%,125.32
11074,0408,1633,998,93.39%,118.21
11075,0408,1634,968,94.63%,168.1
11076,0408,1635,946,96.09%,120.82
11077,0408,1636,965,96.17%,203.12
11078,0408,1637,934,95.72%,138.57
11079,0408,1638,935,94.87%,86.34
11080,0408,1639,1005,96.12%,162.67
11081,0408,1640,1020,94.9%,85.75
11082,0408,1641,1015,94.98%,83.93
11083,0408,1642,957,95.82%,123.24
11084,0408,1643,961,95.73%,120.12
11085,0408,1644,976,96%,82.08
11086,0408,1645,937,97.33%,80.77
11087,0408,1646,958,97.29%,121.26
11088,0408,1647,892,95.96%,128.08
11089,0408,1648,997,95.79%,198.52
11090,0408,1649,970,97.22%,165.32
11091,0408,1650,960,96.04%,120.18
11092,0408,1651,915,94.97%,78.3
11093,0408,1652,998,95.69%,197.5
11094,0408,1653,921,96.2%,121.12
11095,0408,1654,965,94.72%,119.69
11096,0408,1655,959,96.87%,246.58
11097,0408,1656,971,95.57%,243.35
11098,0408,1657,934,96.79%,207.75
11099,0408,1658,922,95.88%,167.04
11100,0408,1659,936,95.62%,8713.63
11101,0408,1700,962,95.53%,206.71
11102,0408,1701,961,95.94%,79.62
11103,0408,1702,924,96.32%,166.5
11104,0408,1703,938,96.8%,167.06
11105,0408,1704,979,96.12%,120.15
11106,0408,1705,900,95.78%,122.82
11107,0408,1706,821,95.25%,129.03
11108,0408,1707,935,96.36%,209.38
11109,0408,1708,905,95.36%,125.48
11110,0408,1709,902,96.01%,122.83
11111,0408,1710,1008,96.53%,119.67
11112,0408,1711,1023,95.5%,118.38
11113,0408,1712,946,96.3%,123.27
11114,0408,1713,938,96.38%,209.12
11115,0408,1714,987,96.05%,200.5
11116,0408,1715,990,95.15%,201.46
11117,0408,1716,844,95.62%,176.15
11118,0408,1717,978,95.91%,159.23
11119,0408,1718,1034,95.84%,80.18
11120,0408,1719,932,96.14%,263.55
11121,0408,1720,940,95.64%,79.89
11122,0408,1721,960,95.52%,164.65
11123,0408,1722,937,96.69%,209.68
11124,0408,1723,973,96.4%,121.34
11125,0408,1724,951,97.16%,123.01
11126,0408,1725,944,96.5%,166.6
11127,0408,1726,890,95.96%,127.13
11128,0408,1727,905,96.57%,257
11129,0408,1728,909,96.26%,125.28
11130,0408,1729,880,95.68%,78.91
11131,0408,1730,922,95.88%,123.55
11132,0408,1731,832,96.03%,175.41
11133,0408,1732,862,95.01%,127.85
11134,0408,1733,944,97.56%,127.93
11135,0408,1734,920,96.96%,80.85
11136,0408,1735,852,96.36%,129.64
11137,0408,1736,874,96.91%,127.35
11138,0408,1737,937,96.16%,120.95
11139,0408,1738,939,94.89%,164.45
11140,0408,1739,957,95.51%,118.08
11141,0408,1740,989,95.25%,162.24
11142,0408,1741,933,96.46%,124.81
11143,0408,1742,883,95.24%,169.89
11144,0408,1743,920,97.17%,128.21
11145,0408,1744,933,96.68%,120.64
11146,0408,1745,952,95.17%,165.16
11147,0408,1746,946,96.72%,125.46
11148,0408,1747,946,96.41%,167.97
11149,0408,1748,933,95.28%,82.19
11150,0408,1749,930,96.13%,166.76
11151,0408,1750,930,95.59%,122.26
11152,0408,1751,940,94.89%,127.71
11153,0408,1752,880,94.89%,81.48
11154,0408,1753,912,95.83%,77.34
11155,0408,1754,910,95.6%,124.43
11156,0408,1755,840,95.6%,123.94
11157,0408,1756,956,95.08%,120
11158,0408,1757,832,94.71%,130.46
11159,0408,1758,830,95.42%,323.98
11160,0408,1759,835,96.05%,86.06
11161,0408,1800,917,95.64%,123.89
11162,0408,1801,848,97.05%,130.21
11163,0408,1802,866,95.5%,82.01
11164,0408,1803,941,96.6%,167.57
11165,0408,1804,834,95.08%,128.12
11166,0408,1805,879,96.25%,172.52
11167,0408,1806,812,96.06%,132.39
11168,0408,1807,857,94.28%,174.77
11169,0408,1808,863,96.99%,262.25
11170,0408,1809,850,96%,223.75
11171,0408,1810,810,95.43%,181.47
11172,0408,1811,893,95.86%,205.92
11173,0408,1812,834,95.56%,136.17
11174,0408,1813,832,95.91%,86.82
11175,0408,1814,867,94.93%,82.14
11176,0408,1815,839,95.71%,132.73
11177,0408,1816,835,96.05%,176.34
11178,0408,1817,881,96.59%,177.11
11179,0408,1818,885,95.93%,216.02
11180,0408,1819,841,94.17%,126.07
11181,0408,1820,838,96.3%,130.93
11182,0408,1821,830,94.7%,83.06
11183,0408,1822,789,96.32%,80
11184,0408,1823,841,95.6%,132.24
11185,0408,1824,812,95.81%,238.53
11186,0408,1825,831,96.27%,132.29
11187,0408,1826,771,94.81%,85.14
11188,0408,1827,788,93.65%,81.4
11189,0408,1828,871,94.95%,81.39
11190,0408,1829,747,94.91%,80.92
11191,0408,1830,874,94.28%,84.23
11192,0408,1831,808,96.29%,133.53
11193,0408,1832,769,96.1%,135.97
11194,0408,1833,754,95.09%,82.59
11195,0408,1834,730,95.62%,83.28
11196,0408,1835,765,94.9%,133.76
11197,0408,1836,765,95.42%,80.14
11198,0408,1837,782,95.65%,134.6
11199,0408,1838,782,96.93%,131.63
11200,0408,1839,753,95.62%,81.32
11201,0408,1840,780,94.23%,83.18
11202,0408,1841,818,95.11%,141.34
11203,0408,1842,723,94.19%,84.09
11204,0408,1843,712,94.94%,149.23
11205,0408,1844,774,96.12%,83.97
11206,0408,1845,728,95.74%,81.27
11207,0408,1846,776,95.1%,133.58
11208,0408,1847,808,94.43%,227.73
11209,0408,1848,785,96.18%,85.87
11210,0408,1849,807,95.29%,235.03
11211,0408,1850,719,95.55%,86.84
11212,0408,1851,781,94.24%,78.73
11213,0408,1852,749,96.4%,132.78
11214,0408,1853,721,96.26%,143.53
11215,0408,1854,762,96.06%,238.85
11216,0408,1855,782,94.88%,134.54
11217,0408,1856,714,95.94%,82.09
11218,0408,1857,682,97.36%,83.25
11219,0408,1858,729,96.84%,85.67
11220,0408,1859,714,95.94%,11396.07
11221,0408,1900,766,95.17%,85.19
11222,0408,1901,692,95.95%,143.53
11223,0408,1902,669,95.52%,265.67
11224,0408,1903,723,93.91%,257.53
11225,0408,1904,753,96.41%,142.95
11226,0408,1905,683,97.07%,200.52
11227,0408,1906,768,96.09%,136.83
11228,0408,1907,659,97.72%,140.73
11229,0408,1908,679,94.99%,80.98
11230,0408,1909,659,94.84%,150.64
11231,0408,1910,698,95.56%,80.82
11232,0408,1911,701,95.29%,161.44
11233,0408,1912,699,94.85%,197.06
11234,0408,1913,668,95.21%,212.33
11235,0408,1914,709,94.08%,136.48
11236,0408,1915,751,96.67%,82.18
11237,0408,1916,737,95.39%,139.97
11238,0408,1917,758,95.78%,80.83
11239,0408,1918,711,95.08%,84.55
11240,0408,1919,663,95.32%,203.37
11241,0408,1920,670,96.12%,81.01
11242,0408,1921,706,94.76%,306.99
11243,0408,1922,760,97.11%,84.77
11244,0408,1923,714,96.22%,83.36
11245,0408,1924,723,95.3%,191.5
11246,0408,1925,698,96.7%,84.1
11247,0408,1926,694,95.39%,138.4
11248,0408,1927,748,95.86%,81.87
11249,0408,1928,672,96.58%,197.88
11250,0408,1929,654,97.09%,273.28
11251,0408,1930,681,94.57%,83.16
11252,0408,1931,682,95.6%,140.47
11253,0408,1932,680,95%,83.98
11254,0408,1933,696,95.4%,139.24
11255,0408,1934,677,95.57%,208.63
11256,0408,1935,678,95.43%,138.59
11257,0408,1936,698,96.56%,142.37
11258,0408,1937,696,95.98%,85.17
11259,0408,1938,678,96.76%,141.47
11260,0408,1939,668,96.11%,80.87
11261,0408,1940,570,94.91%,154.72
11262,0408,1941,662,95.77%,207.29
11263,0408,1942,670,95.22%,205.89
11264,0408,1943,640,96.72%,144.79
11265,0408,1944,615,95.28%,82.46
11266,0408,1945,618,95.31%,88.41
11267,0408,1946,704,95.17%,87.83
11268,0408,1947,621,95.33%,86.48
11269,0408,1948,666,94.74%,150.06
11270,0408,1949,664,95.03%,209.72
11271,0408,1950,639,94.84%,152.03
11272,0408,1951,599,94.66%,150.34
11273,0408,1952,588,94.9%,88.72
11274,0408,1953,553,96.02%,159.39
11275,0408,1954,568,95.25%,153.72
11276,0408,1955,603,95.85%,87.01
11277,0408,1956,647,93.82%,84.13
11278,0408,1957,586,95.22%,219.05
11279,0408,1958,591,95.43%,85.12
11280,0408,1959,622,94.53%,13074.92
11281,0408,2000,586,95.73%,154.07
11282,0408,2001,589,94.4%,224.13
11283,0408,2002,597,95.14%,84.79
11284,0408,2003,520,96.73%,86.06
11285,0408,2004,526,95.25%,87.35
11286,0408,2005,526,95.82%,80.84
11287,0408,2006,527,94.88%,86.72
11288,0408,2007,511,96.09%,86.86
11289,0408,2008,548,95.44%,229.15
11290,0408,2009,510,95.29%,85.11
11291,0408,2010,555,95.32%,299.37
11292,0408,2011,550,96.55%,83.23
11293,0408,2012,519,96.92%,168.3
11294,0408,2013,565,95.93%,158.45
11295,0408,2014,491,96.54%,173.3
11296,0408,2015,553,94.94%,155.09
11297,0408,2016,514,95.72%,170.67
11298,0408,2017,543,95.58%,159.67
11299,0408,2018,501,94.81%,85.4
11300,0408,2019,464,96.98%,89.59
11301,0408,2020,444,94.82%,178.45
11302,0408,2021,581,94.84%,153.35
11303,0408,2022,444,93.24%,177.2
11304,0408,2023,518,95.56%,280.93
11305,0408,2024,503,95.23%,246.71
11306,0408,2025,489,95.71%,337.18
11307,0408,2026,489,97.14%,89.28
11308,0408,2027,576,95.49%,92.4
11309,0408,2028,584,95.21%,224.95
11310,0408,2029,528,96.21%,84.35
11311,0408,2030,507,95.46%,168.22
11312,0408,2031,459,96.3%,87.1
11313,0408,2032,566,93.46%,159.99
11314,0408,2033,512,95.7%,242.75
11315,0408,2034,487,95.07%,90.1
11316,0408,2035,448,97.1%,268.55
11317,0408,2036,475,96%,174.68
11318,0408,2037,467,95.29%,90.47
11319,0408,2038,474,96.41%,172.17
11320,0408,2039,541,95.56%,86.16
11321,0408,2040,483,93.79%,173.9
11322,0408,2041,491,94.5%,91.12
11323,0408,2042,483,95.45%,89.51
11324,0408,2043,432,95.6%,370.1
11325,0408,2044,461,93.49%,177.72
11326,0408,2045,468,93.16%,87.31
11327,0408,2046,461,94.79%,84.99
11328,0408,2047,408,94.61%,289.9
11329,0408,2048,406,97.04%,283.74
11330,0408,2049,459,93.68%,173.32
11331,0408,2050,438,93.38%,83.55
11332,0408,2051,424,96.23%,89.74
11333,0408,2052,413,95.16%,282.85
11334,0408,2053,423,94.56%,282.12
11335,0408,2054,443,96.84%,87.37
11336,0408,2055,457,96.28%,89.73
11337,0408,2056,426,94.37%,86.13
11338,0408,2057,393,95.67%,92.03
11339,0408,2058,440,95.23%,94.84
11340,0408,2059,418,96.89%,9760.89
11341,0408,2100,414,95.17%,291.6
11342,0408,2101,364,94.78%,87.82
11343,0408,2102,420,97.14%,184.64
11344,0408,2103,420,94.76%,93.26
11345,0408,2104,382,97.38%,195.75
11346,0408,2105,373,97.59%,89.96
11347,0408,2106,384,96.35%,92.43
11348,0408,2107,366,97.81%,85.94
11349,0408,2108,387,94.83%,82.73
11350,0408,2109,383,94.78%,95.33
11351,0408,2110,389,96.66%,89.81
11352,0408,2111,389,96.66%,92.16
11353,0408,2112,346,95.09%,86.25
11354,0408,2113,356,94.66%,82.92
11355,0408,2114,404,97.28%,185.12
11356,0408,2115,372,97.31%,85.37
11357,0408,2116,361,96.12%,86.5
11358,0408,2117,345,96.23%,85.31
11359,0408,2118,337,95.85%,87.14
11360,0408,2119,352,94.32%,313.79
11361,0408,2120,315,95.56%,96.64
11362,0408,2121,333,96.7%,83.45
11363,0408,2122,351,95.73%,210.09
11364,0408,2123,330,95.15%,333.55
11365,0408,2124,301,94.35%,89.84
11366,0408,2125,289,95.5%,86.56
11367,0408,2126,270,95.19%,90.36
11368,0408,2127,338,94.97%,86.13
11369,0408,2128,326,95.09%,214.21
11370,0408,2129,348,95.98%,209.93
11371,0408,2130,326,96.63%,94.64
11372,0408,2131,274,94.89%,88.62
11373,0408,2132,288,96.53%,96.06
11374,0408,2133,255,95.69%,407.71
11375,0408,2134,256,96.09%,85.18
11376,0408,2135,259,95.37%,89.16
11377,0408,2136,258,96.12%,95.17
11378,0408,2137,280,96.79%,88.36
11379,0408,2138,333,94.29%,91.18
11380,0408,2139,286,96.5%,250.52
11381,0408,2140,268,92.91%,88.75
11382,0408,2141,281,95.73%,92.28
11383,0408,2142,275,94.55%,92.33
11384,0408,2143,271,95.57%,236.91
11385,0408,2144,238,96.64%,86.89
11386,0408,2145,239,93.72%,256.51
11387,0408,2146,245,96.33%,256.09
11388,0408,2147,253,94.07%,91.03
11389,0408,2148,221,95.93%,88.78
11390,0408,2149,207,94.2%,87.65
11391,0408,2150,208,98.08%,87.97
11392,0408,2151,210,97.62%,90.32
11393,0408,2152,226,96.9%,83.94
11394,0408,2153,226,96.9%,269.82
11395,0408,2154,222,95.95%,268.95
11396,0408,2155,222,98.2%,270.14
11397,0408,2156,227,96.04%,88.06
11398,0408,2157,231,96.1%,267.8
11399,0408,2158,206,97.57%,281.26
11400,0408,2159,208,98.08%,85.54
11401,0408,2200,217,95.39%,93.69
11402,0408,2201,218,95.41%,87.31
11403,0408,2202,201,93.03%,94.44
11404,0408,2203,178,94.38%,326.65
11405,0408,2204,172,97.09%,96.26
11406,0408,2205,196,94.39%,97.09
11407,0408,2206,212,96.23%,278.03
11408,0408,2207,199,95.48%,94.12
11409,0408,2208,197,97.46%,98.05
11410,0408,2209,180,96.11%,93.28
11411,0408,2210,177,95.48%,101.77
11412,0408,2211,139,98.56%,88.23
11413,0408,2212,159,93.08%,93.55
11414,0408,2213,165,95.15%,108.3
11415,0408,2214,174,95.98%,104.26
11416,0408,2215,193,97.41%,503.37
11417,0408,2216,161,95.65%,590.61
11418,0408,2217,169,98.82%,337.41
11419,0408,2218,164,96.34%,362.03
11420,0408,2219,154,96.1%,352.78
11421,0408,2220,181,98.34%,102.75
11422,0408,2221,170,97.65%,90.71
11423,0408,2222,166,97.59%,89.87
11424,0408,2223,155,96.13%,102.01
11425,0408,2224,149,95.97%,99.86
11426,0408,2225,144,96.53%,86.57
11427,0408,2226,104,98.08%,93.85
11428,0408,2227,129,94.57%,400.71
11429,0408,2228,128,97.66%,402.43
11430,0408,2229,133,96.99%,409.86
11431,0408,2230,145,93.1%,94.59
11432,0408,2231,155,94.19%,91.37
11433,0408,2232,164,94.51%,100.88
11434,0408,2233,148,95.95%,357.04
11435,0408,2234,143,94.41%,96.72
11436,0408,2235,115,95.65%,97.56
11437,0408,2236,125,96%,94.41
11438,0408,2237,103,95.15%,95.79
11439,0408,2238,114,91.23%,95.05
11440,0408,2239,114,93.86%,92.42
11441,0408,2240,129,94.57%,1502.47
11442,0408,2241,117,96.58%,94
11443,0408,2242,127,93.7%,881.52
11444,0408,2243,104,98.08%,477.4
11445,0408,2244,112,91.96%,810.38
11446,0408,2245,92,98.91%,101.98
11447,0408,2246,86,100%,103.07
11448,0408,2247,101,96.04%,487.61
11449,0408,2248,126,95.24%,106.29
11450,0408,2249,90,96.67%,985.33
11451,0408,2250,97,95.88%,99.67
11452,0408,2251,97,95.88%,113.55
11453,0408,2252,100,94%,523.56
11454,0408,2253,110,96.36%,105.96
11455,0408,2254,91,97.8%,96.19
11456,0408,2255,90,94.44%,92.27
11457,0408,2256,99,95.96%,94.64
11458,0408,2257,74,94.59%,105.49
11459,0408,2258,84,94.05%,583.3
11460,0408,2259,84,95.24%,97.43
11461,0408,2300,82,97.56%,595.41
11462,0408,2301,94,90.43%,534.15
11463,0408,2302,104,97.12%,117.51
11464,0408,2303,84,96.43%,589.21
11465,0408,2304,91,98.9%,98.21
11466,0408,2305,73,97.26%,101.33
11467,0408,2306,87,95.4%,580.99
11468,0408,2307,91,95.6%,108.93
11469,0408,2308,76,89.47%,618.78
11470,0408,2309,94,94.68%,527.88
11471,0408,2310,79,96.2%,597.39
11472,0408,2311,85,98.82%,95.69
11473,0408,2312,84,96.43%,92.36
11474,0408,2313,87,96.55%,96.99
11475,0408,2314,80,91.25%,98.59
11476,0408,2315,78,94.87%,98.74
11477,0408,2316,73,90.41%,118.7
11478,0408,2317,72,94.44%,90.53
11479,0408,2318,67,94.03%,93.94
11480,0408,2319,74,91.89%,93.15
11481,0408,2320,83,93.98%,90.41
11482,0408,2321,70,95.71%,93.66
11483,0408,2322,66,98.48%,95.83
11484,0408,2323,69,88.41%,96.36
11485,0408,2324,63,96.83%,102.1
11486,0408,2325,69,94.2%,680.7
11487,0408,2326,56,94.64%,97.13
11488,0408,2327,60,93.33%,783.55
11489,0408,2328,53,94.34%,120.58
11490,0408,2329,51,96.08%,91.86
11491,0408,2330,44,97.73%,93.45
11492,0408,2331,55,96.36%,91.62
11493,0408,2332,56,98.21%,93.36
11494,0408,2333,46,97.83%,97.83
11495,0408,2334,74,97.3%,95.62
11496,0408,2335,67,97.01%,95.42
11497,0408,2336,73,95.89%,95.86
11498,0408,2337,51,94.12%,95.98
11499,0408,2338,56,96.43%,96.79
11500,0408,2339,58,100%,95.91
11501,0408,2340,60,90%,96.67
11502,0408,2341,68,97.06%,92.66
11503,0408,2342,63,96.83%,96.62
11504,0408,2343,42,95.24%,87.83
11505,0408,2344,55,94.55%,92.96
11506,0408,2345,55,94.55%,109.96
11507,0408,2346,42,95.24%,155.17
11508,0408,2347,50,94%,93.02
11509,0408,2348,31,93.55%,97.84
11510,0408,2349,46,95.65%,98.35
11511,0408,2350,39,94.87%,102.54
11512,0408,2351,48,91.67%,99.83
11513,0408,2352,52,92.31%,107.77
11514,0408,2353,51,94.12%,104.51
11515,0408,2354,50,92%,94.98
11516,0408,2355,45,91.11%,100.2
11517,0408,2356,45,95.56%,120.02
11518,0408,2357,67,85.07%,98.01
11519,0408,2358,38,94.74%,91.39
11520,0408,2359,41,87.8%,98.49
11521,0409,0000,65,93.85%,95.45
11522,0409,0001,60,100%,94.53
11523,0409,0002,68,94.12%,98.93
11524,0409,0003,61,100%,85.48
11525,0409,0004,68,98.53%,92.81
11526,0409,0005,82,97.56%,100.59
11527,0409,0006,68,95.59%,121.84
11528,0409,0007,62,95.16%,747.34
11529,0409,0008,70,95.71%,103.91
11530,0409,0009,44,97.73%,1012.07
11531,0409,0010,52,98.08%,97.08
11532,0409,0011,56,96.43%,98.09
11533,0409,0012,62,98.39%,101.95
11534,0409,0013,62,98.39%,123.24
11535,0409,0014,63,100%,102.84
11536,0409,0015,52,92.31%,109.71
11537,0409,0016,59,98.31%,108.41
11538,0409,0017,40,100%,1099.95
11539,0409,0018,66,92.42%,102.71
11540,0409,0019,49,93.88%,94.41
11541,0409,0020,58,98.28%,99.67
11542,0409,0021,52,96.15%,93.9
11543,0409,0022,48,93.75%,103.83
11544,0409,0023,59,100%,109.2
11545,0409,0024,51,98.04%,879.08
11546,0409,0025,54,94.44%,93.8
11547,0409,0026,50,98%,104.6
11548,0409,0027,60,100%,96.18
11549,0409,0028,41,100%,102.39
11550,0409,0029,39,92.31%,103.05
11551,0409,0030,38,94.74%,102.58
11552,0409,0031,25,100%,97.4
11553,0409,0032,36,100%,108.97
11554,0409,0033,50,100%,101.94
11555,0409,0034,49,97.96%,108.18
11556,0409,0035,26,96.15%,103.27
11557,0409,0036,17,94.12%,110.06
11558,0409,0037,12,91.67%,95.33
11559,0409,0038,36,100%,110.03
11560,0409,0039,44,95.45%,108.48
11561,0409,0040,39,97.44%,117.05
11562,0409,0041,38,92.11%,126.53
11563,0409,0042,56,100%,131.43
11564,0409,0043,37,97.3%,118.3
11565,0409,0044,45,97.78%,103.49
11566,0409,0045,35,94.29%,110.8
11567,0409,0046,29,100%,103.45
11568,0409,0047,45,100%,105.24
11569,0409,0048,39,100%,128.15
11570,0409,0049,39,100%,100.82
11571,0409,0050,52,100%,106.25
11572,0409,0051,41,100%,100.73
11573,0409,0052,46,100%,110.26
11574,0409,0053,24,100%,91.75
11575,0409,0054,35,94.29%,117.66
11576,0409,0055,27,96.3%,101.07
11577,0409,0056,26,92.31%,164.92
11578,0409,0057,21,95.24%,109.52
11579,0409,0058,27,96.3%,89.96
11580,0409,0059,31,100%,101.26
11581,0409,0100,25,92%,112.76
11582,0409,0101,52,92.31%,107.58
11583,0409,0102,36,97.22%,193.11
11584,0409,0103,25,100%,113.76
11585,0409,0104,40,90%,100.33
11586,0409,0105,30,96.67%,113.9
11587,0409,0106,48,100%,108.4
11588,0409,0107,43,97.67%,99.02
11589,0409,0108,26,100%,98.08
11590,0409,0109,39,97.44%,106.15
11591,0409,0110,38,100%,131.47
11592,0409,0111,25,100%,97.76
11593,0409,0112,17,100%,91.82
11594,0409,0113,19,100%,100.21
11595,0409,0114,12,100%,91.92
11596,0409,0115,19,89.47%,384.79
11597,0409,0116,26,100%,116.31
11598,0409,0117,36,97.22%,99.53
11599,0409,0118,31,96.77%,125.23
11600,0409,0119,21,100%,170.95
11601,0409,0120,16,100%,107.81
11602,0409,0121,21,100%,105.76
11603,0409,0122,25,100%,168.16
11604,0409,0123,18,88.89%,114.11
11605,0409,0124,24,91.67%,136.63
11606,0409,0125,22,86.36%,123.86
11607,0409,0126,24,100%,143.17
11608,0409,0127,21,100%,95.86
11609,0409,0128,32,93.75%,110.19
11610,0409,0129,25,100%,95.44
11611,0409,0130,23,100%,125.48
11612,0409,0131,26,88.46%,139
11613,0409,0132,17,94.12%,104.71
11614,0409,0133,28,96.43%,105.93
11615,0409,0134,31,93.55%,101.61
11616,0409,0135,29,100%,101.41
11617,0409,0136,26,100%,101.15
11618,0409,0137,25,100%,94.56
11619,0409,0138,23,100%,96.17
11620,0409,0139,34,100%,109.35
11621,0409,0140,25,96%,115.16
11622,0409,0141,33,93.94%,105.64
11623,0409,0142,20,100%,110.3
11624,0409,0143,10,100%,89.5
11625,0409,0144,23,100%,108.65
11626,0409,0145,25,100%,89.96
11627,0409,0146,23,100%,98.87
11628,0409,0147,9,88.89%,111.44
11629,0409,0148,17,100%,112.29
11630,0409,0149,24,100%,145.25
11631,0409,0150,19,94.74%,94.63
11632,0409,0151,32,96.88%,101.19
11633,0409,0152,20,100%,93.65
