   ,日期,时间,交易量,成功率,响应时间
32024,0223,0543,26,96.15%,99.96
32025,0223,0544,16,100%,97.88
32026,0223,0545,12,100%,118.42
32027,0223,0546,18,88.89%,84.5
32028,0223,0547,27,96.3%,95.96
32029,0223,0548,20,100%,101.4
32030,0223,0549,21,95.24%,111.29
32031,0223,0550,18,100%,2370.89
32032,0223,0551,27,96.3%,97.41
32033,0223,0552,31,96.77%,100.71
32034,0223,0553,22,90.91%,101
32035,0223,0554,31,90.32%,101.87
32036,0223,0555,24,83.33%,99.25
32037,0223,0556,44,97.73%,114.57
32038,0223,0557,23,100%,102.74
32039,0223,0558,19,100%,95.53
32040,0223,0559,32,93.75%,105.56
32041,0223,0600,28,100%,102
32042,0223,0601,31,100%,1390.87
32043,0223,0602,33,100%,101
32044,0223,0603,39,94.87%,1123.9
32045,0223,0604,34,91.18%,95.82
32046,0223,0605,38,97.37%,96.87
32047,0223,0606,49,100%,98.86
32048,0223,0607,49,97.96%,100.06
32049,0223,0608,37,86.49%,101.35
32050,0223,0609,45,93.33%,98.96
32051,0223,0610,54,94.44%,100.67
32052,0223,0611,54,94.44%,96.31
32053,0223,0612,33,93.94%,1315.33
32054,0223,0613,52,100%,100
32055,0223,0614,43,93.02%,97.12
32056,0223,0615,49,93.88%,97.53
32057,0223,0616,39,97.44%,99.08
32058,0223,0617,44,95.45%,102.23
32059,0223,0618,64,95.31%,95.84
32060,0223,0619,55,94.55%,114.04
32061,0223,0620,61,96.72%,102.26
32062,0223,0621,54,92.59%,96.09
32063,0223,0622,81,90.12%,102.04
32064,0223,0623,90,96.67%,102.44
32065,0223,0624,64,95.31%,102.31
32066,0223,0625,64,98.44%,101.2
32067,0223,0626,63,100%,97.06
32068,0223,0627,74,95.95%,107.46
32069,0223,0628,58,94.83%,93.95
32070,0223,0629,75,98.67%,104.36
32071,0223,0630,74,94.59%,641.12
32072,0223,0631,69,98.55%,100.97
32073,0223,0632,91,96.7%,104.77
32074,0223,0633,76,89.47%,104.45
32075,0223,0634,94,96.81%,102.96
32076,0223,0635,80,95%,99.33
32077,0223,0636,73,98.63%,646.4
32078,0223,0637,118,96.61%,99.9
32079,0223,0638,105,97.14%,94.63
32080,0223,0639,115,99.13%,103.37
32081,0223,0640,119,99.16%,98.42
32082,0223,0641,92,95.65%,97.87
32083,0223,0642,119,97.48%,101.6
32084,0223,0643,101,96.04%,103.05
32085,0223,0644,113,98.23%,462.85
32086,0223,0645,106,94.34%,479.97
32087,0223,0646,118,94.92%,438.14
32088,0223,0647,139,98.56%,103.8
32089,0223,0648,150,96.67%,372.58
32090,0223,0649,141,96.45%,96.35
32091,0223,0650,145,95.86%,102.48
32092,0223,0651,157,98.73%,98.18
32093,0223,0652,154,92.21%,100.81
32094,0223,0653,163,97.55%,100.56
32095,0223,0654,158,98.1%,97.47
32096,0223,0655,170,95.88%,97.56
32097,0223,0656,150,98.67%,95.13
32098,0223,0657,206,95.63%,110.62
32099,0223,0658,198,95.96%,102.2
32100,0223,0659,208,95.67%,95.78
32101,0223,0700,244,95.49%,427.27
32102,0223,0701,215,96.74%,99.59
32103,0223,0702,183,95.63%,96.62
32104,0223,0703,205,96.59%,298.05
32105,0223,0704,216,95.83%,109.16
32106,0223,0705,222,97.3%,98.59
32107,0223,0706,230,97.83%,274.82
32108,0223,0707,203,96.55%,104.73
32109,0223,0708,215,98.14%,101.62
32110,0223,0709,243,92.18%,100.41
32111,0223,0710,239,96.23%,263.18
32112,0223,0711,272,95.22%,103.51
32113,0223,0712,256,96.09%,250.91
32114,0223,0713,246,95.53%,96.53
32115,0223,0714,308,93.18%,96.27
32116,0223,0715,291,96.22%,94.4
32117,0223,0716,257,98.44%,261.82
32118,0223,0717,301,96.01%,93.25
32119,0223,0718,323,97.21%,97.66
32120,0223,0719,285,95.79%,92.86
32121,0223,0720,326,94.79%,217.74
32122,0223,0721,335,95.52%,212.05
32123,0223,0722,344,96.22%,95.8
32124,0223,0723,349,95.7%,215.72
32125,0223,0724,333,96.4%,97.03
32126,0223,0725,334,96.11%,92.87
32127,0223,0726,324,96.91%,93.81
32128,0223,0727,333,96.4%,332.38
32129,0223,0728,356,95.51%,98.81
32130,0223,0729,339,95.58%,214.91
32131,0223,0730,381,96.06%,96.34
32132,0223,0731,378,97.09%,199.43
32133,0223,0732,391,96.42%,94.03
32134,0223,0733,381,97.11%,194.17
32135,0223,0734,437,97.25%,275.13
32136,0223,0735,417,96.16%,381.36
32137,0223,0736,392,95.92%,193.84
32138,0223,0737,425,95.76%,89.55
32139,0223,0738,466,95.49%,102.45
32140,0223,0739,460,95.22%,366.24
32141,0223,0740,457,96.28%,89.45
32142,0223,0741,456,95.18%,178.82
32143,0223,0742,442,95.7%,92.41
32144,0223,0743,446,95.74%,90.85
32145,0223,0744,478,94.35%,176.78
32146,0223,0745,467,95.5%,174.24
32147,0223,0746,486,96.09%,335.76
32148,0223,0747,512,96.48%,167.56
32149,0223,0748,575,96.87%,89.11
32150,0223,0749,554,94.4%,239.48
32151,0223,0750,530,95.66%,88.88
32152,0223,0751,480,97.29%,259.75
32153,0223,0752,539,96.47%,233.48
32154,0223,0753,534,96.82%,163.53
32155,0223,0754,540,95.93%,161.52
32156,0223,0755,625,95.2%,220.12
32157,0223,0756,544,96.14%,161.97
32158,0223,0757,567,96.47%,90.21
32159,0223,0758,522,95.4%,163.69
32160,0223,0759,544,95.04%,7512.1
32161,0223,0800,565,96.64%,160.37
32162,0223,0801,569,95.78%,156.33
32163,0223,0802,562,96.8%,156.57
32164,0223,0803,617,95.46%,151.6
32165,0223,0804,563,95.56%,86.24
32166,0223,0805,547,94.15%,91.99
32167,0223,0806,596,95.47%,155.96
32168,0223,0807,641,96.1%,88.07
32169,0223,0808,672,97.17%,209.2
32170,0223,0809,645,97.36%,151.31
32171,0223,0810,678,95.87%,146.99
32172,0223,0811,664,96.84%,143.87
32173,0223,0812,667,97.3%,150.05
32174,0223,0813,654,97.86%,271.14
32175,0223,0814,654,97.4%,83.2
32176,0223,0815,691,97.54%,85.85
32177,0223,0816,708,96.75%,254.63
32178,0223,0817,740,96.62%,86.31
32179,0223,0818,694,97.12%,140.58
32180,0223,0819,734,95.37%,85.56
32181,0223,0820,705,96.6%,141.36
32182,0223,0821,705,95.89%,313.48
32183,0223,0822,713,95.93%,197.15
32184,0223,0823,718,95.82%,141.1
32185,0223,0824,715,96.78%,84.87
32186,0223,0825,689,96.81%,80.44
32187,0223,0826,731,96.03%,304.62
32188,0223,0827,718,95.4%,84.12
32189,0223,0828,664,95.03%,203.62
32190,0223,0829,690,94.78%,88.03
32191,0223,0830,789,95.69%,139.76
32192,0223,0831,779,95.89%,86.92
32193,0223,0832,740,95.68%,249.58
32194,0223,0833,748,97.06%,82.98
32195,0223,0834,833,95.68%,178.42
32196,0223,0835,793,96.34%,232.88
32197,0223,0836,855,96.61%,133.42
32198,0223,0837,837,97.25%,134.52
32199,0223,0838,775,96%,288.29
32200,0223,0839,889,96.51%,81.99
32201,0223,0840,885,96.05%,220.57
32202,0223,0841,838,96.66%,131.25
32203,0223,0842,865,96.76%,223.09
32204,0223,0843,858,94.76%,177.3
32205,0223,0844,929,96.77%,168.8
32206,0223,0845,871,95.87%,83.88
32207,0223,0846,841,95.96%,274.97
32208,0223,0847,822,94.53%,82.07
32209,0223,0848,908,94.38%,80.78
32210,0223,0849,905,96.91%,170.02
32211,0223,0850,853,95.08%,127.45
32212,0223,0851,916,94.98%,168.37
32213,0223,0852,912,95.07%,121.67
32214,0223,0853,934,96.15%,83.69
32215,0223,0854,897,96.1%,123.41
32216,0223,0855,890,96.52%,129.97
32217,0223,0856,891,94.73%,127.37
32218,0223,0857,935,94.97%,121.12
32219,0223,0858,906,95.58%,123.68
32220,0223,0859,885,95.25%,13774.26
32221,0223,0900,996,95.58%,207.78
32222,0223,0901,949,94.84%,123.26
32223,0223,0902,941,95.96%,205.87
32224,0223,0903,870,96.9%,126.27
32225,0223,0904,959,95.62%,80.61
32226,0223,0905,1010,96.14%,279.27
32227,0223,0906,1018,95.87%,120.47
32228,0223,0907,1014,95.07%,120.15
32229,0223,0908,992,94.46%,80.06
32230,0223,0909,918,97.6%,167.72
32231,0223,0910,991,96.57%,205.54
32232,0223,0911,1019,96.17%,82.64
32233,0223,0912,1031,96.02%,120.16
32234,0223,0913,1011,95.94%,158.16
32235,0223,0914,998,95.29%,160.03
32236,0223,0915,992,95.56%,161.08
32237,0223,0916,978,96.52%,119.59
32238,0223,0917,952,95.59%,122.07
32239,0223,0918,985,96.35%,79.18
32240,0223,0919,960,96.56%,120.92
32241,0223,0920,1015,95.76%,160.36
32242,0223,0921,896,95.87%,125.36
32243,0223,0922,1004,96.22%,161.23
32244,0223,0923,993,96.48%,159.35
32245,0223,0924,987,95.64%,162.61
32246,0223,0925,987,95.64%,121.07
32247,0223,0926,922,96.42%,168.38
32248,0223,0927,1033,96.42%,120.26
32249,0223,0928,1048,96.28%,157.06
32250,0223,0929,1037,95.56%,117.51
32251,0223,0930,1009,95.24%,122.41
32252,0223,0931,1072,95.34%,77.88
32253,0223,0932,972,95.68%,124.58
32254,0223,0933,1017,96.66%,81.81
32255,0223,0934,965,95.23%,162.82
32256,0223,0935,1025,95.8%,115.16
32257,0223,0936,974,96.1%,121.38
32258,0223,0937,1075,95.44%,120.87
32259,0223,0938,1043,95.59%,116.97
32260,0223,0939,1063,96.52%,118.12
32261,0223,0940,1028,96.11%,80.68
32262,0223,0941,1103,95.74%,82.99
32263,0223,0942,1049,95.81%,120.05
32264,0223,0943,1031,96.22%,158.35
32265,0223,0944,1107,95.48%,115.82
32266,0223,0945,1016,95.87%,118.24
32267,0223,0946,1005,95.52%,157.19
32268,0223,0947,1072,96.64%,228.9
32269,0223,0948,1060,94.62%,155.92
32270,0223,0949,1016,94.98%,158.7
32271,0223,0950,998,96.39%,78.98
32272,0223,0951,1038,94.89%,80.46
32273,0223,0952,988,95.95%,77.4
32274,0223,0953,1035,94.2%,116.92
32275,0223,0954,981,94.8%,162.09
32276,0223,0955,968,94.32%,125.97
32277,0223,0956,1045,96.27%,117
32278,0223,0957,1077,94.89%,156.83
32279,0223,0958,1123,96.08%,117.34
32280,0223,0959,1037,96.14%,80.44
32281,0223,1000,976,96%,204.55
32282,0223,1001,1037,95.18%,80.21
32283,0223,1002,993,94.96%,198.44
32284,0223,1003,1000,95.5%,83.38
32285,0223,1004,1033,96.13%,155.03
32286,0223,1005,1052,95.63%,78.69
32287,0223,1006,1078,97.5%,77.9
32288,0223,1007,1074,95.53%,155.46
32289,0223,1008,1013,95.26%,238.98
32290,0223,1009,992,96.57%,83.5
32291,0223,1010,1036,96.24%,82.63
32292,0223,1011,1035,96.62%,83.54
32293,0223,1012,1019,94.9%,81.46
32294,0223,1013,1022,95.6%,82.05
32295,0223,1014,1079,95.74%,157.42
32296,0223,1015,1003,95.41%,82.57
32297,0223,1016,1123,95.1%,151.26
32298,0223,1017,1052,95.34%,152.7
32299,0223,1018,1044,94.73%,75.36
32300,0223,1019,1057,94.89%,78.73
32301,0223,1020,1037,95.47%,159.57
32302,0223,1021,1057,95.08%,156.27
32303,0223,1022,1025,94.83%,76.68
32304,0223,1023,1062,96.05%,80.86
32305,0223,1024,1032,96.51%,198.54
32306,0223,1025,979,97.24%,118.49
32307,0223,1026,1050,94.95%,116.63
32308,0223,1027,1094,95.06%,152.14
32309,0223,1028,997,95.89%,78.53
32310,0223,1029,967,96.38%,122.61
32311,0223,1030,986,95.74%,161.78
32312,0223,1031,988,96.15%,199.84
32313,0223,1032,1008,94.74%,162.11
32314,0223,1033,968,96.18%,83.74
32315,0223,1034,1072,95.8%,192.14
32316,0223,1035,1013,96.15%,79.6
32317,0223,1036,1060,95.28%,155.54
32318,0223,1037,1013,95.66%,83.04
32319,0223,1038,955,95.08%,79.27
32320,0223,1039,923,95.12%,122.49
32321,0223,1040,959,94.47%,164.95
32322,0223,1041,949,94.84%,122.38
32323,0223,1042,937,95.3%,164.48
32324,0223,1043,942,95.33%,209.39
32325,0223,1044,998,96.09%,120.22
32326,0223,1045,962,94.91%,84.34
32327,0223,1046,990,95.66%,82.26
32328,0223,1047,978,94.07%,121.49
32329,0223,1048,1052,96.96%,156.81
32330,0223,1049,1090,96.7%,117.66
32331,0223,1050,977,96.21%,121.71
32332,0223,1051,939,96.06%,168
32333,0223,1052,893,94.51%,170.27
32334,0223,1053,1009,95.54%,81.54
32335,0223,1054,1069,96.07%,78.81
32336,0223,1055,1016,94.39%,121.84
32337,0223,1056,937,95.84%,125.66
32338,0223,1057,932,95.82%,81.67
32339,0223,1058,887,95.83%,78.47
32340,0223,1059,869,95.51%,4727.63
32341,0223,1100,951,96.21%,84.58
32342,0223,1101,932,96.67%,256.15
32343,0223,1102,957,95.92%,169.42
32344,0223,1103,941,96.39%,129.49
32345,0223,1104,1010,96.83%,164.62
32346,0223,1105,954,95.81%,168.19
32347,0223,1106,938,95.63%,128
32348,0223,1107,883,95.81%,130.55
32349,0223,1108,892,94.84%,305.67
32350,0223,1109,932,96.57%,124.73
32351,0223,1110,891,96.07%,123.93
32352,0223,1111,959,95.62%,205.09
32353,0223,1112,939,95.42%,210.2
32354,0223,1113,962,96.57%,124.08
32355,0223,1114,878,97.15%,125.71
32356,0223,1115,936,96.15%,121.92
32357,0223,1116,894,97.32%,171.86
32358,0223,1117,933,96.03%,126.85
32359,0223,1118,927,96.76%,82.13
32360,0223,1119,974,95.17%,165.44
32361,0223,1120,952,95.9%,85.75
32362,0223,1121,884,97.85%,132.26
32363,0223,1122,917,96.84%,259.91
32364,0223,1123,832,96.88%,176.51
32365,0223,1124,860,96.4%,85.06
32366,0223,1125,932,97%,83.17
32367,0223,1126,894,95.19%,83.31
32368,0223,1127,922,95.12%,79.47
32369,0223,1128,844,96.92%,176.39
32370,0223,1129,900,96.67%,81.85
32371,0223,1130,887,94.14%,128.61
32372,0223,1131,868,96.08%,82.4
32373,0223,1132,921,96.09%,211.38
32374,0223,1133,881,94.55%,129.87
32375,0223,1134,955,95.39%,80.91
32376,0223,1135,916,95.96%,171.87
32377,0223,1136,917,96.29%,82.35
32378,0223,1137,867,97%,176.27
32379,0223,1138,916,96.94%,122.95
32380,0223,1139,985,96.45%,80.46
32381,0223,1140,967,96.38%,162.44
32382,0223,1141,942,96.39%,209.52
32383,0223,1142,998,95.29%,123.38
32384,0223,1143,949,95.89%,83.26
32385,0223,1144,947,97.25%,208.79
32386,0223,1145,957,96.13%,123.43
32387,0223,1146,973,96.92%,80.31
32388,0223,1147,927,96.76%,128
32389,0223,1148,908,93.17%,125.53
32390,0223,1149,946,95.45%,79.18
32391,0223,1150,969,96.18%,123.41
32392,0223,1151,926,95.46%,79.17
32393,0223,1152,947,96.52%,128.92
32394,0223,1153,859,96.62%,80.6
32395,0223,1154,968,94.94%,122.88
32396,0223,1155,925,94.49%,124.36
32397,0223,1156,918,95.86%,168.82
32398,0223,1157,950,96.21%,292.16
32399,0223,1158,914,96.5%,165.47
32400,0223,1159,925,96.76%,4448.92
32401,0223,1200,924,96.75%,168.02
32402,0223,1201,939,95.42%,125.1
32403,0223,1202,925,97.19%,168.85
32404,0223,1203,951,95.9%,207.68
32405,0223,1204,948,96.62%,163.52
32406,0223,1205,910,95.82%,125.83
32407,0223,1206,927,95.79%,124.53
32408,0223,1207,895,95.98%,126.14
32409,0223,1208,914,95.73%,79.58
32410,0223,1209,900,96.67%,87.87
32411,0223,1210,975,94.77%,85.3
32412,0223,1211,925,95.78%,85.17
32413,0223,1212,951,96%,124.65
32414,0223,1213,914,94.97%,128.13
32415,0223,1214,974,95.17%,169.03
32416,0223,1215,890,96.4%,131.45
32417,0223,1216,886,95.49%,173.88
32418,0223,1217,875,95.66%,126.94
32419,0223,1218,913,96.17%,167.14
32420,0223,1219,902,94.57%,125.48
32421,0223,1220,912,95.5%,170.85
32422,0223,1221,862,96.17%,124.33
32423,0223,1222,890,96.29%,126.32
32424,0223,1223,866,95.61%,175.33
32425,0223,1224,909,96.92%,130.77
32426,0223,1225,880,96.36%,130.3
32427,0223,1226,961,94.48%,126.59
32428,0223,1227,894,96.2%,79.25
32429,0223,1228,884,96.49%,172.77
32430,0223,1229,935,96.79%,125.17
32431,0223,1230,899,96.55%,128.43
32432,0223,1231,985,96.04%,202
32433,0223,1232,927,97.3%,168.77
32434,0223,1233,1004,95.72%,120.61
32435,0223,1234,925,95.68%,84.35
32436,0223,1235,931,96.35%,81.47
32437,0223,1236,872,95.99%,124.92
32438,0223,1237,880,95.91%,173.01
32439,0223,1238,840,97.86%,125.6
32440,0223,1239,871,95.98%,126.52
32441,0223,1240,868,95.85%,83.73
32442,0223,1241,946,96.51%,124.94
32443,0223,1242,937,95.2%,123.6
32444,0223,1243,969,97.21%,161.55
32445,0223,1244,982,95.62%,122.37
32446,0223,1245,899,96.66%,171.18
32447,0223,1246,884,96.49%,128.2
32448,0223,1247,947,97.25%,124.66
32449,0223,1248,920,95.65%,128.25
32450,0223,1249,884,95.59%,170.59
32451,0223,1250,913,95.95%,129.28
32452,0223,1251,829,96.26%,134.02
32453,0223,1252,898,94.54%,130.06
32454,0223,1253,837,94.62%,227.08
32455,0223,1254,889,96.51%,215.23
32456,0223,1255,862,96.17%,126.85
32457,0223,1256,901,96.23%,127.73
32458,0223,1257,981,94.9%,82.11
32459,0223,1258,911,95.39%,78.96
32460,0223,1259,932,95.39%,8751.72
32461,0223,1300,935,94.65%,126.76
32462,0223,1301,947,97.36%,82.33
32463,0223,1302,834,94.36%,181.23
32464,0223,1303,877,95.1%,173.02
32465,0223,1304,902,96.45%,82.54
32466,0223,1305,895,95.31%,80.79
32467,0223,1306,841,95.84%,131.29
32468,0223,1307,915,94.75%,127.13
32469,0223,1308,989,95.65%,165.3
32470,0223,1309,972,95.47%,122.4
32471,0223,1310,942,95.22%,80.93
32472,0223,1311,951,96.21%,79.89
32473,0223,1312,940,96.7%,80.36
32474,0223,1313,1029,96.31%,198.58
32475,0223,1314,888,95.38%,168.08
32476,0223,1315,938,94.99%,121.2
32477,0223,1316,884,94.91%,125.79
32478,0223,1317,884,96.72%,124.71
32479,0223,1318,920,96.2%,78.43
32480,0223,1319,996,96.49%,158.62
32481,0223,1320,968,96.07%,164.15
32482,0223,1321,948,96.1%,77.2
32483,0223,1322,975,96.82%,79.65
32484,0223,1323,877,94.87%,171.68
32485,0223,1324,942,95.65%,122.59
32486,0223,1325,986,96.04%,201.51
32487,0223,1326,1025,96.1%,82.89
32488,0223,1327,948,95.57%,121.91
32489,0223,1328,1033,96.61%,157.97
32490,0223,1329,1037,95.76%,117.48
32491,0223,1330,986,95.03%,160.27
32492,0223,1331,1007,95.63%,199.51
32493,0223,1332,1132,96.55%,78.54
32494,0223,1333,997,95.49%,79.71
32495,0223,1334,999,95.6%,159.03
32496,0223,1335,1065,96.43%,189.07
32497,0223,1336,1040,94.9%,232.18
32498,0223,1337,1049,97.62%,193.37
32499,0223,1338,1053,95.35%,154.3
32500,0223,1339,1014,95.46%,79.94
32501,0223,1340,1030,95.53%,197.4
32502,0223,1341,985,96.45%,77.59
32503,0223,1342,1090,96.88%,82.61
32504,0223,1343,1091,95.69%,116.37
32505,0223,1344,1115,96.5%,153.12
32506,0223,1345,1075,97.12%,190.65
32507,0223,1346,1214,95.14%,116.44
32508,0223,1347,1097,95.26%,115.82
32509,0223,1348,1081,95.28%,113.75
32510,0223,1349,1054,95.07%,152.52
32511,0223,1350,1088,95.68%,79.62
32512,0223,1351,1116,94.8%,78.45
32513,0223,1352,1159,95.94%,81.4
32514,0223,1353,1098,94.81%,78.02
32515,0223,1354,1070,95.79%,150.19
32516,0223,1355,1119,94.82%,112.18
32517,0223,1356,1113,96.86%,149.5
32518,0223,1357,1113,96.05%,150.52
32519,0223,1358,1079,94.81%,76.45
32520,0223,1359,1158,94.91%,3566.59
32521,0223,1400,1145,95.46%,150.86
32522,0223,1401,1143,95.89%,151.02
32523,0223,1402,1166,95.54%,178.78
32524,0223,1403,1171,95.47%,147.33
32525,0223,1404,1194,95.06%,209.63
32526,0223,1405,1088,96.14%,153.78
32527,0223,1406,1072,95.9%,191.62
32528,0223,1407,1028,95.53%,77.88
32529,0223,1408,1023,95.21%,119.8
32530,0223,1409,1103,96.28%,112.54
32531,0223,1410,1092,94.87%,80.84
32532,0223,1411,1065,95.59%,191.03
32533,0223,1412,1128,94.77%,150.46
32534,0223,1413,1104,95.29%,114.44
32535,0223,1414,1095,95.98%,113.73
32536,0223,1415,1041,96.06%,76.29
32537,0223,1416,1012,94.86%,158.75
32538,0223,1417,1134,96.12%,82.41
32539,0223,1418,1069,96.73%,192.13
32540,0223,1419,1089,96.14%,119.4
32541,0223,1420,1063,96.14%,118.56
32542,0223,1421,1066,95.4%,119
32543,0223,1422,984,95.73%,123.42
32544,0223,1423,1026,96%,117.52
32545,0223,1424,1003,95.61%,116.81
32546,0223,1425,1099,92.99%,113.91
32547,0223,1426,1134,97%,153.15
32548,0223,1427,1099,95.27%,78.73
32549,0223,1428,1155,96.45%,76.78
32550,0223,1429,1110,95.32%,119.57
32551,0223,1430,1161,95%,151.69
32552,0223,1431,1173,94.2%,146.72
32553,0223,1432,1130,96.55%,115.4
32554,0223,1433,1124,95.02%,112.42
32555,0223,1434,1108,95.49%,115.46
32556,0223,1435,1143,94.31%,115.14
32557,0223,1436,1080,94.63%,192.01
32558,0223,1437,1117,95.97%,186.17
32559,0223,1438,1088,95.59%,114.23
32560,0223,1439,1166,96.66%,77.4
32561,0223,1440,1135,96.12%,150.11
32562,0223,1441,1170,96.32%,111.47
32563,0223,1442,1208,95.94%,111.68
32564,0223,1443,1100,96.18%,152.01
32565,0223,1444,1064,95.02%,155.96
32566,0223,1445,1101,95.37%,115.04
32567,0223,1446,1135,94.98%,78.15
32568,0223,1447,1098,96.9%,153.41
32569,0223,1448,1165,93.91%,78.79
32570,0223,1449,1098,95.81%,114.74
32571,0223,1450,1086,95.58%,150.9
32572,0223,1451,1025,95.02%,155.47
32573,0223,1452,1182,94.5%,179.25
32574,0223,1453,1141,95.53%,77.17
32575,0223,1454,1131,95.58%,187.68
32576,0223,1455,1138,95.52%,114.72
32577,0223,1456,1149,97.3%,114
32578,0223,1457,1173,96.08%,144.17
32579,0223,1458,1062,95.67%,117.19
32580,0223,1459,1082,95.38%,3808.73
32581,0223,1500,1081,97.22%,113.98
32582,0223,1501,1084,96.49%,115.32
32583,0223,1502,1020,96.08%,118.71
32584,0223,1503,1117,95.61%,188.05
32585,0223,1504,1107,95.57%,153.22
32586,0223,1505,1116,95.88%,190.48
32587,0223,1506,1122,95.37%,81.35
32588,0223,1507,1098,95.54%,188.99
32589,0223,1508,1074,94.79%,115.71
32590,0223,1509,1085,94.84%,80.76
32591,0223,1510,1059,94.43%,195.16
32592,0223,1511,1110,95.05%,114.79
32593,0223,1512,1074,95.9%,155.31
32594,0223,1513,1120,94.11%,79.93
32595,0223,1514,1104,95.29%,79.99
32596,0223,1515,1074,94.6%,118.01
32597,0223,1516,1103,95.83%,77.72
32598,0223,1517,1118,95.35%,81.16
32599,0223,1518,1142,94.05%,151.45
32600,0223,1519,1124,94.75%,151.24
32601,0223,1520,1187,94.78%,79.49
32602,0223,1521,1145,95.11%,112.54
32603,0223,1522,1142,95.62%,182.72
32604,0223,1523,1170,96.67%,118.66
32605,0223,1524,1134,94.97%,187.85
32606,0223,1525,1021,96.28%,117.1
32607,0223,1526,1111,94.78%,152.43
32608,0223,1527,1122,95.28%,186.48
32609,0223,1528,1143,95.98%,114.28
32610,0223,1529,1104,95.47%,116.72
32611,0223,1530,1135,95.59%,183.66
32612,0223,1531,1114,95.42%,114.69
32613,0223,1532,1269,95.51%,174.74
32614,0223,1533,1201,94.42%,211.28
32615,0223,1534,1226,93.96%,173.43
32616,0223,1535,1134,94.36%,151.66
32617,0223,1536,1147,94.77%,112.98
32618,0223,1537,1130,94.69%,78.67
32619,0223,1538,1147,95.99%,111.19
32620,0223,1539,1080,94.91%,113.96
32621,0223,1540,1148,95.56%,79.28
32622,0223,1541,1205,95.68%,177.35
32623,0223,1542,1157,96.02%,111.83
32624,0223,1543,1143,94.58%,148.08
32625,0223,1544,1139,94.73%,78.73
32626,0223,1545,1152,95.66%,112.17
32627,0223,1546,1162,96.13%,113.39
32628,0223,1547,1149,95.65%,145.8
32629,0223,1548,1177,94.65%,110.43
32630,0223,1549,1137,95.51%,111.54
32631,0223,1550,1165,95.79%,152.55
32632,0223,1551,1152,94.79%,144.73
32633,0223,1552,1033,94.87%,117.14
32634,0223,1553,1134,95.59%,115.18
32635,0223,1554,1167,95.37%,111.61
32636,0223,1555,1181,95.94%,182.05
32637,0223,1556,1117,95.43%,116.3
32638,0223,1557,1177,96.43%,111.68
32639,0223,1558,1072,94.4%,156.94
32640,0223,1559,1122,95.1%,7282.9
32641,0223,1600,1158,95.34%,77.47
32642,0223,1601,1075,96.56%,189.12
32643,0223,1602,1128,95.66%,111.95
32644,0223,1603,1019,97.25%,117.88
32645,0223,1604,1177,96.6%,115.19
32646,0223,1605,1100,94.55%,152.52
32647,0223,1606,1173,96.33%,112.82
32648,0223,1607,1108,95.76%,149.28
32649,0223,1608,1086,95.58%,79.89
32650,0223,1609,1069,95.42%,153.29
32651,0223,1610,1074,95.81%,117.05
32652,0223,1611,1094,96.53%,150.93
32653,0223,1612,1135,96.56%,114.86
32654,0223,1613,1052,95.63%,76.01
32655,0223,1614,1108,95.49%,112.7
32656,0223,1615,1055,96.97%,192.51
32657,0223,1616,1120,96.7%,79.84
32658,0223,1617,1097,95.53%,112.62
32659,0223,1618,1083,96.68%,117.96
32660,0223,1619,1104,96.65%,150.82
32661,0223,1620,1148,96.43%,147.38
32662,0223,1621,1120,95.63%,115.06
32663,0223,1622,1144,96.33%,147.94
32664,0223,1623,1092,97.25%,114.08
32665,0223,1624,1142,95.45%,252.18
32666,0223,1625,1128,95.48%,79.5
32667,0223,1626,1073,96.27%,119.4
32668,0223,1627,1132,95.05%,81.58
32669,0223,1628,1057,96.69%,156.97
32670,0223,1629,1079,95.64%,80.5
32671,0223,1630,1063,96.24%,158.56
32672,0223,1631,1075,96.37%,82.29
32673,0223,1632,1120,95.18%,150.49
32674,0223,1633,1068,95.88%,155.64
32675,0223,1634,1074,96%,116.98
32676,0223,1635,1100,95.73%,186.08
32677,0223,1636,1098,96.17%,116.97
32678,0223,1637,1108,97.11%,152.17
32679,0223,1638,1115,96.14%,186.58
32680,0223,1639,1178,94.65%,148.66
32681,0223,1640,1177,96.26%,113.2
32682,0223,1641,1121,95%,83.79
32683,0223,1642,1191,94.71%,78.77
32684,0223,1643,1144,95.37%,82.79
32685,0223,1644,1061,95.57%,130.42
32686,0223,1645,1104,95.11%,92.56
32687,0223,1646,1139,95.26%,224.23
32688,0223,1647,1072,95.71%,119.58
32689,0223,1648,1096,95.8%,118.07
32690,0223,1649,1142,96.5%,114.77
32691,0223,1650,1126,95.65%,189.76
32692,0223,1651,1092,95.15%,192.8
32693,0223,1652,1094,96.34%,153.13
32694,0223,1653,1076,94.98%,153.24
32695,0223,1654,1093,95.24%,227.31
32696,0223,1655,1125,95.91%,112.81
32697,0223,1656,1113,94.88%,76.33
32698,0223,1657,1141,95.62%,78.43
32699,0223,1658,1069,94.57%,155.51
32700,0223,1659,1117,95.08%,3697.67
32701,0223,1700,1058,95.65%,80.18
32702,0223,1701,1143,95.98%,150.27
32703,0223,1702,1065,95.77%,121.66
32704,0223,1703,1117,96.78%,85.34
32705,0223,1704,1058,95.46%,118.69
32706,0223,1705,1129,94.86%,152.36
32707,0223,1706,1169,94.87%,112.67
32708,0223,1707,1119,95.62%,185.94
32709,0223,1708,1209,94.21%,181.52
32710,0223,1709,1217,96.14%,143.23
