   ,日期,时间,交易量,成功率,响应时间
23182,0127,0243,35,97.14%,112.63
23183,0127,0244,49,91.84%,116.14
23184,0127,0245,37,97.3%,110.78
23185,0127,0246,39,97.44%,126.31
23186,0127,0247,35,94.29%,125.54
23187,0127,0248,47,93.62%,116.64
23188,0127,0249,42,95.24%,104
23189,0127,0250,47,95.74%,105.64
23190,0127,0251,41,97.56%,114.76
23191,0127,0252,34,97.06%,105.59
23192,0127,0253,25,100%,110.12
23193,0127,0254,40,97.5%,1106.05
23194,0127,0255,34,94.12%,101.71
23195,0127,0256,59,94.92%,112.53
23196,0127,0257,43,95.35%,103.72
23197,0127,0258,36,97.22%,1206.69
23198,0127,0259,34,88.24%,103.12
23199,0127,0300,54,100%,99.63
23200,0127,0301,36,97.22%,103.94
23201,0127,0302,51,94.12%,99.8
23202,0127,0303,49,93.88%,103.08
23203,0127,0304,60,95%,109.47
23204,0127,0305,49,91.84%,98.39
23205,0127,0306,40,97.5%,97.08
23206,0127,0307,35,94.29%,98
23207,0127,0308,41,100%,103
23208,0127,0309,41,90.24%,99.46
23209,0127,0310,43,95.35%,113
23210,0127,0311,47,95.74%,102.49
23211,0127,0312,46,95.65%,127.33
23212,0127,0313,44,90.91%,116.57
23213,0127,0314,39,94.87%,110.44
23214,0127,0315,44,90.91%,109.8
23215,0127,0316,30,96.67%,99.63
23216,0127,0317,33,93.94%,108.36
23217,0127,0318,51,96.08%,900.08
23218,0127,0319,33,96.97%,98.52
23219,0127,0320,41,100%,98.05
23220,0127,0321,42,95.24%,99.19
23221,0127,0322,59,98.31%,104.64
23222,0127,0323,31,90.32%,101.52
23223,0127,0324,32,96.88%,112
23224,0127,0325,32,93.75%,105.41
23225,0127,0326,29,93.1%,106.66
23226,0127,0327,35,94.29%,103.26
23227,0127,0328,42,88.1%,1060.1
23228,0127,0329,27,92.59%,109.04
23229,0127,0330,30,90%,100.53
23230,0127,0331,47,95.74%,115.64
23231,0127,0332,38,97.37%,102.18
23232,0127,0333,38,94.74%,99.87
23233,0127,0334,26,92.31%,100.08
23234,0127,0335,21,95.24%,104.62
23235,0127,0336,22,90.91%,95.23
23236,0127,0337,21,100%,131.24
23237,0127,0338,30,93.33%,1470.83
23238,0127,0339,26,100%,117.85
23239,0127,0340,26,96.15%,110.12
23240,0127,0341,31,100%,125.65
23241,0127,0342,29,100%,98.31
23242,0127,0343,30,96.67%,113.2
23243,0127,0344,30,96.67%,107.33
23244,0127,0345,31,90.32%,101.45
23245,0127,0346,28,96.43%,123.75
23246,0127,0347,35,97.14%,100.66
23247,0127,0348,35,97.14%,106.23
23248,0127,0349,22,95.45%,101.27
23249,0127,0350,28,92.86%,106.07
23250,0127,0351,20,95%,105.15
23251,0127,0352,32,100%,134.13
23252,0127,0353,40,90%,100.85
23253,0127,0354,31,100%,114.87
23254,0127,0355,35,94.29%,1255.34
23255,0127,0356,31,90.32%,101.35
23256,0127,0357,22,100%,97.32
23257,0127,0358,13,100%,106.31
23258,0127,0359,32,96.88%,97.94
23259,0127,0400,27,100%,105.93
23260,0127,0401,25,100%,117.56
23261,0127,0402,16,93.75%,92.19
23262,0127,0403,38,100%,120.79
23263,0127,0404,29,86.21%,119.72
23264,0127,0405,38,94.74%,109.18
23265,0127,0406,35,97.14%,120.6
23266,0127,0407,29,96.55%,120
23267,0127,0408,42,97.62%,136.05
23268,0127,0409,33,93.94%,105.73
23269,0127,0410,21,90.48%,103.9
23270,0127,0411,30,90%,103.9
23271,0127,0412,25,88%,103.84
23272,0127,0413,18,100%,148.44
23273,0127,0414,38,100%,104.76
23274,0127,0415,32,96.88%,111.03
23275,0127,0416,23,100%,98.83
23276,0127,0417,18,94.44%,111.5
23277,0127,0418,27,92.59%,102.26
23278,0127,0419,20,100%,104.65
23279,0127,0420,26,96.15%,96.23
23280,0127,0421,24,100%,107.42
23281,0127,0422,32,96.88%,1348.47
23282,0127,0423,31,93.55%,97.87
23283,0127,0424,37,97.3%,100.38
23284,0127,0425,33,96.97%,100
23285,0127,0426,23,95.65%,114.22
23286,0127,0427,25,92%,101.72
23287,0127,0428,27,100%,125.22
23288,0127,0429,27,92.59%,103.11
23289,0127,0430,22,95.45%,101.55
23290,0127,0431,23,95.65%,107.22
23291,0127,0432,15,93.33%,108.33
23292,0127,0433,29,96.55%,95.34
23293,0127,0434,36,91.67%,115.36
23294,0127,0435,35,91.43%,98.86
23295,0127,0436,20,95%,123.95
23296,0127,0437,36,94.44%,211.61
23297,0127,0438,35,91.43%,106.46
23298,0127,0439,27,96.3%,104.11
23299,0127,0440,24,100%,1768.08
23300,0127,0441,32,90.63%,99.97
23301,0127,0442,38,97.37%,113.66
23302,0127,0443,32,90.63%,97.47
23303,0127,0444,37,94.59%,99.32
23304,0127,0445,31,96.77%,98.71
23305,0127,0446,42,97.62%,115.07
23306,0127,0447,33,93.94%,99.48
23307,0127,0448,22,95.45%,97.64
23308,0127,0449,30,100%,100.7
23309,0127,0450,31,93.55%,117.29
23310,0127,0451,29,93.1%,115.03
23311,0127,0452,38,89.47%,106.16
23312,0127,0453,34,91.18%,102.65
23313,0127,0454,22,100%,107.32
23314,0127,0455,34,94.12%,102.35
23315,0127,0456,33,100%,100.55
23316,0127,0457,45,93.33%,101.18
23317,0127,0458,26,92.31%,131.81
23318,0127,0459,44,95.45%,123.73
23319,0127,0500,35,91.43%,117.03
23320,0127,0501,30,93.33%,1450.47
23321,0127,0502,23,82.61%,101.35
23322,0127,0503,35,91.43%,107.49
23323,0127,0504,43,93.02%,109.95
23324,0127,0505,33,96.97%,101.27
23325,0127,0506,41,92.68%,109.2
23326,0127,0507,45,91.11%,105.76
23327,0127,0508,50,98%,101.42
23328,0127,0509,45,95.56%,103.2
23329,0127,0510,39,97.44%,104.82
23330,0127,0511,45,91.11%,113.29
23331,0127,0512,51,98.04%,100.63
23332,0127,0513,56,96.43%,105.82
23333,0127,0514,38,97.37%,111.08
23334,0127,0515,38,100%,100.37
23335,0127,0516,32,90.63%,102.63
23336,0127,0517,54,98.15%,100.96
23337,0127,0518,50,96%,906.98
23338,0127,0519,45,86.67%,104.02
23339,0127,0520,32,96.88%,115.25
23340,0127,0521,45,100%,987.4
23341,0127,0522,55,98.18%,830.56
23342,0127,0523,45,97.78%,98.58
23343,0127,0524,45,95.56%,100.04
23344,0127,0525,47,97.87%,97.23
23345,0127,0526,47,97.87%,113.79
23346,0127,0527,51,96.08%,104.1
23347,0127,0528,41,80.49%,98.29
23348,0127,0529,46,97.83%,101.17
23349,0127,0530,42,92.86%,101.07
23350,0127,0531,56,94.64%,105.89
23351,0127,0532,56,100%,1528.16
23352,0127,0533,50,96%,98.64
23353,0127,0534,52,96.15%,99.02
23354,0127,0535,64,96.88%,102.45
23355,0127,0536,43,93.02%,116.33
23356,0127,0537,42,95.24%,100.45
23357,0127,0538,46,97.83%,120.63
23358,0127,0539,43,100%,99.23
23359,0127,0540,65,95.38%,103.29
23360,0127,0541,70,97.14%,670.5
23361,0127,0542,62,95.16%,103.26
23362,0127,0543,58,98.28%,96.93
23363,0127,0544,73,98.63%,98.85
23364,0127,0545,60,95%,97.7
23365,0127,0546,64,93.75%,726.64
23366,0127,0547,58,96.55%,99.52
23367,0127,0548,75,90.67%,122.88
23368,0127,0549,65,93.85%,103.63
23369,0127,0550,83,90.36%,106.55
23370,0127,0551,64,95.31%,102.05
23371,0127,0552,62,96.77%,98.94
23372,0127,0553,81,91.36%,98.16
23373,0127,0554,75,92%,113.31
23374,0127,0555,74,91.89%,644.38
23375,0127,0556,68,97.06%,108.04
23376,0127,0557,83,93.98%,110.04
23377,0127,0558,93,94.62%,105.74
23378,0127,0559,80,95%,102.26
23379,0127,0600,72,95.83%,99.4
23380,0127,0601,77,88.31%,621.96
23381,0127,0602,80,96.25%,611.13
23382,0127,0603,78,94.87%,613.01
23383,0127,0604,82,92.68%,96.96
23384,0127,0605,72,91.67%,102.36
23385,0127,0606,94,93.62%,107.57
23386,0127,0607,74,93.24%,639.31
23387,0127,0608,81,96.3%,103.51
23388,0127,0609,88,97.73%,107.51
23389,0127,0610,109,100%,100.67
23390,0127,0611,82,96.34%,587.57
23391,0127,0612,76,96.05%,100.24
23392,0127,0613,101,94.06%,101.45
23393,0127,0614,98,96.94%,104.71
23394,0127,0615,95,93.68%,107.97
23395,0127,0616,83,95.18%,105.06
23396,0127,0617,110,93.64%,104.78
23397,0127,0618,113,98.23%,99.63
23398,0127,0619,144,95.14%,109.94
23399,0127,0620,80,96.25%,100.64
23400,0127,0621,101,96.04%,102.85
23401,0127,0622,108,92.59%,99.05
23402,0127,0623,116,95.69%,98.6
23403,0127,0624,122,97.54%,428.02
23404,0127,0625,134,94.78%,101.8
23405,0127,0626,112,97.32%,97.46
23406,0127,0627,140,93.57%,99.76
23407,0127,0628,130,99.23%,102.25
23408,0127,0629,98,93.88%,100.08
23409,0127,0630,108,99.07%,101.47
23410,0127,0631,115,98.26%,449.98
23411,0127,0632,136,91.91%,106.1
23412,0127,0633,123,93.5%,99.4
23413,0127,0634,156,96.15%,107.29
23414,0127,0635,157,92.36%,98.83
23415,0127,0636,161,95.65%,98.6
23416,0127,0637,150,93.33%,364.91
23417,0127,0638,145,95.86%,108.93
23418,0127,0639,159,96.86%,101.53
23419,0127,0640,138,96.38%,394.14
23420,0127,0641,176,96.59%,97.88
23421,0127,0642,172,97.09%,332.81
23422,0127,0643,168,94.05%,98.07
23423,0127,0644,169,95.27%,577.72
23424,0127,0645,196,95.41%,102.6
23425,0127,0646,202,95.05%,694.14
23426,0127,0647,196,95.92%,97.1
23427,0127,0648,185,92.43%,101.39
23428,0127,0649,178,94.38%,99.51
23429,0127,0650,198,96.46%,302.72
23430,0127,0651,219,94.06%,97.6
23431,0127,0652,212,95.28%,480.31
23432,0127,0653,252,95.24%,97.43
23433,0127,0654,263,94.3%,98.97
23434,0127,0655,265,93.96%,96.8
23435,0127,0656,256,95.31%,104.66
23436,0127,0657,268,95.9%,95.46
23437,0127,0658,231,96.1%,96.74
23438,0127,0659,239,96.23%,98.64
23439,0127,0700,242,96.28%,98.87
23440,0127,0701,285,96.49%,238.91
23441,0127,0702,292,95.89%,94.61
23442,0127,0703,267,94.76%,98.3
23443,0127,0704,301,94.68%,101
23444,0127,0705,315,96.19%,95.42
23445,0127,0706,321,96.57%,104.48
23446,0127,0707,316,96.84%,103.46
23447,0127,0708,313,97.44%,228.41
23448,0127,0709,327,95.11%,221.42
23449,0127,0710,326,94.79%,343.27
23450,0127,0711,362,95.86%,98.79
23451,0127,0712,370,92.97%,311.02
23452,0127,0713,379,96.83%,204.9
23453,0127,0714,372,96.51%,101.46
23454,0127,0715,421,95.72%,191.02
23455,0127,0716,405,95.31%,96.13
23456,0127,0717,399,96.74%,195.85
23457,0127,0718,399,93.48%,293.79
23458,0127,0719,476,95.38%,179.58
23459,0127,0720,420,94.52%,94.62
23460,0127,0721,473,93.87%,99.12
23461,0127,0722,448,94.87%,95.7
23462,0127,0723,442,95.48%,94.22
23463,0127,0724,493,95.74%,177.47
23464,0127,0725,509,97.45%,172.74
23465,0127,0726,473,94.71%,186.58
23466,0127,0727,443,92.78%,188.87
23467,0127,0728,487,94.66%,93.4
23468,0127,0729,486,96.71%,259.98
23469,0127,0730,518,95.56%,94.54
23470,0127,0731,561,97.86%,97.1
23471,0127,0732,575,95.3%,97.75
23472,0127,0733,581,94.66%,91.17
23473,0127,0734,578,94.98%,92.7
23474,0127,0735,571,96.32%,91.55
23475,0127,0736,626,95.21%,91.06
23476,0127,0737,752,94.81%,199.82
23477,0127,0738,636,96.7%,153.29
23478,0127,0739,661,96.22%,270.72
23479,0127,0740,643,95.18%,92.79
23480,0127,0741,641,95.94%,98.8
23481,0127,0742,652,97.55%,91.65
23482,0127,0743,733,97.14%,207.11
23483,0127,0744,718,93.45%,143.71
23484,0127,0745,694,94.24%,267.53
23485,0127,0746,804,95.52%,139.87
23486,0127,0747,718,94.99%,256.21
23487,0127,0748,774,95.48%,94.93
23488,0127,0749,792,95.71%,87.72
23489,0127,0750,753,94.95%,142.87
23490,0127,0751,733,95.91%,95.22
23491,0127,0752,740,96.62%,142.48
23492,0127,0753,781,95.52%,87.13
23493,0127,0754,748,95.05%,88.52
23494,0127,0755,857,94.52%,90.65
23495,0127,0756,793,95.59%,142.36
23496,0127,0757,815,95.21%,137.91
23497,0127,0758,814,95.95%,135.94
23498,0127,0759,857,95.57%,85.79
23499,0127,0800,862,96.4%,132.31
23500,0127,0801,894,95.75%,267.55
23501,0127,0802,917,94.55%,170.92
23502,0127,0803,897,96.54%,135.6
23503,0127,0804,973,93.83%,165.85
23504,0127,0805,991,95.26%,124.45
23505,0127,0806,964,95.64%,126.1
23506,0127,0807,908,95.81%,172.66
23507,0127,0808,981,96.33%,124.05
23508,0127,0809,991,95.86%,164.49
23509,0127,0810,931,96.35%,85.69
23510,0127,0811,1006,96.12%,125.51
23511,0127,0812,1038,96.34%,119.87
23512,0127,0813,1024,95.61%,124.29
23513,0127,0814,1082,96.49%,83.06
23514,0127,0815,1074,96.09%,84.08
23515,0127,0816,1123,95.55%,156.3
23516,0127,0817,1109,96.39%,152.84
23517,0127,0818,1274,95.68%,140.81
23518,0127,0819,1286,95.49%,175.41
23519,0127,0820,1192,95.22%,115.88
23520,0127,0821,1184,96.62%,114.62
23521,0127,0822,1198,95.58%,179.93
23522,0127,0823,1189,96.13%,148.16
23523,0127,0824,1246,95.18%,145.5
23524,0127,0825,1268,95.82%,235.29
23525,0127,0826,1202,95.84%,211.4
23526,0127,0827,1311,95.58%,109.67
23527,0127,0828,1198,95.33%,109.97
23528,0127,0829,1268,96.69%,113.05
23529,0127,0830,1292,96.13%,110.8
23530,0127,0831,1323,96.15%,168.34
23531,0127,0832,1356,96.31%,105.78
23532,0127,0833,1341,96.2%,107.95
23533,0127,0834,1300,96.38%,111.07
23534,0127,0835,1347,96.29%,106.07
23535,0127,0836,1390,95.9%,106.3
23536,0127,0837,1329,95.49%,76.33
23537,0127,0838,1447,96.48%,157.48
23538,0127,0839,1532,96.34%,205.55
23539,0127,0840,1458,96.43%,76.21
23540,0127,0841,1465,94.88%,101.34
23541,0127,0842,1537,95.58%,155.43
23542,0127,0843,1463,94.67%,100.3
23543,0127,0844,1551,95.42%,74.07
23544,0127,0845,1609,96.52%,100.29
23545,0127,0846,1561,95.52%,98.58
23546,0127,0847,1591,95.85%,72.66
23547,0127,0848,1580,95.89%,74.75
23548,0127,0849,1627,95.7%,175.09
23549,0127,0850,1645,96.35%,74.84
23550,0127,0851,1622,95.13%,73.13
23551,0127,0852,1628,95.45%,170.01
23552,0127,0853,1570,96.11%,121.91
23553,0127,0854,1589,95.78%,100.44
23554,0127,0855,1643,96.41%,72.68
23555,0127,0856,1698,95.35%,165.99
23556,0127,0857,1656,95.59%,121.58
23557,0127,0858,1665,95.62%,99.25
23558,0127,0859,1718,96.16%,11831.17
23559,0127,0900,1658,96.44%,143.64
23560,0127,0901,1702,96.36%,141.15
23561,0127,0902,1753,95.61%,142.63
23562,0127,0903,1792,95.59%,159.79
23563,0127,0904,1765,94.96%,114.99
23564,0127,0905,1813,95.97%,114.82
23565,0127,0906,1863,95.38%,113.05
23566,0127,0907,1843,95.88%,113.83
23567,0127,0908,1733,95.56%,93.03
23568,0127,0909,1823,95.01%,160.2
23569,0127,0910,1845,96.15%,177.56
23570,0127,0911,1761,95.29%,137.51
23571,0127,0912,1851,95.46%,134.92
23572,0127,0913,1924,96.1%,88.88
23573,0127,0914,1934,96.23%,91.37
23574,0127,0915,1876,96.38%,111.35
23575,0127,0916,1902,95.32%,133.2
23576,0127,0917,1788,96.09%,91.51
23577,0127,0918,1901,96.05%,132.01
23578,0127,0919,1870,96.31%,133.39
23579,0127,0920,1908,96.38%,91.48
23580,0127,0921,1945,95.32%,193.17
23581,0127,0922,1962,96.18%,109.25
23582,0127,0923,2038,96.12%,126.27
23583,0127,0924,1990,96.08%,88.05
23584,0127,0925,2081,95.43%,123.89
23585,0127,0926,2040,94.9%,204.45
23586,0127,0927,1994,96.04%,88.89
23587,0127,0928,1961,95.87%,110.33
23588,0127,0929,2079,95.43%,106.96
23589,0127,0930,2211,95.21%,89.12
23590,0127,0931,2059,95.77%,106.92
23591,0127,0932,2089,95.93%,105.89
23592,0127,0933,2031,96.01%,184.97
23593,0127,0934,2086,95.88%,84.43
23594,0127,0935,2123,95.85%,65.55
23595,0127,0936,2112,96.21%,121.25
23596,0127,0937,2120,95.47%,87.51
23597,0127,0938,2172,95.58%,160.09
23598,0127,0939,2060,95.58%,66.93
23599,0127,0940,2085,95.35%,105.2
23600,0127,0941,2041,95.1%,164.14
23601,0127,0942,2142,96.55%,64.77
23602,0127,0943,2087,96.45%,105.08
23603,0127,0944,2188,95.48%,123.69
23604,0127,0945,2097,96.38%,85.4
23605,0127,0946,2154,96.15%,89.03
23606,0127,0947,2234,95.88%,121.72
23607,0127,0948,2201,96.23%,138.69
23608,0127,0949,2162,95.98%,101.97
23609,0127,0950,2132,95.17%,105.51
23610,0127,0951,2169,95.71%,68.87
23611,0127,0952,2110,95.5%,122.47
23612,0127,0953,2150,95.16%,159.15
23613,0127,0954,2090,95.55%,87.09
23614,0127,0955,2104,95.39%,68.59
23615,0127,0956,2234,96.02%,84.95
23616,0127,0957,2278,95.61%,151.73
23617,0127,0958,2237,94.81%,83.69
23618,0127,0959,2264,95.94%,3634.66
23619,0127,1000,2238,95.98%,66.28
23620,0127,1001,2187,95.56%,100.37
23621,0127,1002,2141,95.94%,67.98
23622,0127,1003,2164,96.63%,140.98
23623,0127,1004,2147,95.58%,120.62
23624,0127,1005,2146,97.02%,83.93
23625,0127,1006,2202,95.96%,85.62
23626,0127,1007,2087,96.84%,162.77
23627,0127,1008,2240,94.82%,100.63
23628,0127,1009,2126,95.81%,140.94
23629,0127,1010,2229,95.92%,100.54
23630,0127,1011,2106,95.06%,104.18
23631,0127,1012,2180,95.37%,101.48
23632,0127,1013,2100,96.24%,121.55
23633,0127,1014,2199,95.68%,83.73
23634,0127,1015,2112,95.27%,104.19
23635,0127,1016,2213,95.39%,83.29
23636,0127,1017,2202,96.05%,138.74
23637,0127,1018,2127,95.96%,65.52
23638,0127,1019,2164,95.33%,63.39
23639,0127,1020,2219,95.36%,119.99
23640,0127,1021,2163,95.65%,64.09
23641,0127,1022,2164,94.92%,137.84
23642,0127,1023,2274,96.35%,82.64
23643,0127,1024,2227,96%,118.23
23644,0127,1025,2326,96.52%,83.93
23645,0127,1026,2133,97.14%,165.46
23646,0127,1027,2194,95.44%,84.03
23647,0127,1028,2190,96.26%,117.21
23648,0127,1029,2266,95.94%,154.95
23649,0127,1030,2237,96.2%,84.73
23650,0127,1031,2167,95.48%,138.4
23651,0127,1032,2136,96.77%,81.91
23652,0127,1033,2202,95.91%,119.14
23653,0127,1034,2128,95.86%,139.2
23654,0127,1035,2169,96.04%,64.83
23655,0127,1036,2093,95.75%,104.72
23656,0127,1037,2145,95.66%,82.79
23657,0127,1038,2300,95.04%,64.1
23658,0127,1039,2214,96.12%,64.23
23659,0127,1040,2074,95.08%,141.39
23660,0127,1041,2100,95.95%,142.1
23661,0127,1042,2123,95.34%,122.63
23662,0127,1043,2070,95.46%,66.52
23663,0127,1044,2147,95.34%,138.32
23664,0127,1045,2156,96.1%,102.15
23665,0127,1046,2169,94.97%,104.33
23666,0127,1047,2086,94.73%,121.67
23667,0127,1048,2128,95.68%,103.72
23668,0127,1049,2170,95.3%,83.4
23669,0127,1050,2129,97.04%,176.72
23670,0127,1051,2187,95.38%,63.85
23671,0127,1052,2124,96.09%,104.59
23672,0127,1053,2081,95.92%,84.59
23673,0127,1054,2005,95.31%,84.95
23674,0127,1055,2024,96%,86.89
23675,0127,1056,2015,95.14%,85.24
23676,0127,1057,2006,96.36%,127.12
23677,0127,1058,2009,95.47%,102.98
23678,0127,1059,1926,96.52%,4261.53
23679,0127,1100,1988,95.93%,86.11
23680,0127,1101,2088,96.12%,84.9
23681,0127,1102,1930,95.23%,84.95
23682,0127,1103,1977,96.56%,146.13
23683,0127,1104,1856,96.28%,107
23684,0127,1105,1916,96.45%,105.88
23685,0127,1106,1926,95.28%,105.88
23686,0127,1107,1938,95.41%,86.17
23687,0127,1108,1898,94.94%,67.8
23688,0127,1109,1840,95.05%,88.51
23689,0127,1110,1975,95.44%,129.49
23690,0127,1111,1841,95.93%,111.57
23691,0127,1112,1845,95.88%,86.65
23692,0127,1113,1830,95.96%,134.2
23693,0127,1114,1783,96.13%,136.38
23694,0127,1115,1932,96.69%,108.3
23695,0127,1116,1790,96.03%,110.71
23696,0127,1117,1736,96.14%,136.7
23697,0127,1118,1804,96.73%,110.39
23698,0127,1119,1731,95.26%,88.89
23699,0127,1120,1815,96.03%,66.73
23700,0127,1121,1745,95.59%,114.59
23701,0127,1122,1741,94.89%,158.33
23702,0127,1123,1706,95.08%,92.91
23703,0127,1124,1716,96.15%,90.81
23704,0127,1125,1711,96.49%,161.94
23705,0127,1126,1680,96.25%,138.82
23706,0127,1127,1652,96.07%,166.07
23707,0127,1128,1602,95.01%,116.5
23708,0127,1129,1709,94.68%,115.38
23709,0127,1130,1629,95.58%,69.64
23710,0127,1131,1619,96.29%,115.81
23711,0127,1132,1596,95.55%,116.26
23712,0127,1133,1690,96.15%,89.31
23713,0127,1134,1701,95.36%,113.55
23714,0127,1135,1593,96.11%,219.2
23715,0127,1136,1617,95.61%,66.71
23716,0127,1137,1598,96.87%,141.64
23717,0127,1138,1628,95.45%,141.27
23718,0127,1139,1613,95.85%,118.12
23719,0127,1140,1533,96.41%,94.4
23720,0127,1141,1494,96.85%,121.34
23721,0127,1142,1589,96.04%,145.77
23722,0127,1143,1587,95.21%,94.38
23723,0127,1144,1521,95.4%,94.26
23724,0127,1145,1515,95.97%,174.39
23725,0127,1146,1462,94.25%,67.8
23726,0127,1147,1537,95.06%,95.84
23727,0127,1148,1428,94.19%,124.18
23728,0127,1149,1456,95.81%,98.72
23729,0127,1150,1446,95.44%,181.19
23730,0127,1151,1509,95.29%,254.15
23731,0127,1152,1490,96.38%,121.17
23732,0127,1153,1498,95.53%,69.86
23733,0127,1154,1428,95.17%,241.56
23734,0127,1155,1432,95.39%,156.42
23735,0127,1156,1394,96.41%,98.67
23736,0127,1157,1493,94.44%,99.53
23737,0127,1158,1442,95.91%,101.46
23738,0127,1159,1405,95.44%,5819.32
23739,0127,1200,1411,95.96%,75.68
23740,0127,1201,1511,95.63%,123.28
23741,0127,1202,1417,96.05%,156.14
23742,0127,1203,1390,95.83%,129.29
23743,0127,1204,1370,96.35%,160.85
23744,0127,1205,1344,95.98%,73.71
23745,0127,1206,1423,95.92%,103.06
23746,0127,1207,1448,95.79%,100.96
23747,0127,1208,1432,97.07%,184.79
23748,0127,1209,1431,96.65%,101.16
23749,0127,1210,1408,96.52%,157.02
23750,0127,1211,1484,96.02%,129.03
23751,0127,1212,1441,95.63%,129.32
23752,0127,1213,1399,95.71%,101.22
23753,0127,1214,1364,95.38%,161.6
23754,0127,1215,1422,95.08%,102.7
23755,0127,1216,1418,94.71%,157.41
23756,0127,1217,1501,95.4%,129.53
23757,0127,1218,1383,95.95%,162.1
23758,0127,1219,1417,95.48%,131.13
23759,0127,1220,1395,95.99%,129.69
23760,0127,1221,1358,94.99%,159.95
23761,0127,1222,1377,95.35%,100.67
23762,0127,1223,1378,95.57%,72.23
23763,0127,1224,1371,95.77%,101.74
23764,0127,1225,1426,96.28%,104.37
23765,0127,1226,1423,96.21%,132.78
23766,0127,1227,1374,95.71%,102.33
23767,0127,1228,1329,96.24%,72.09
23768,0127,1229,1375,96.73%,129.66
23769,0127,1230,1355,96.46%,131.86
23770,0127,1231,1417,94.64%,183.8
23771,0127,1232,1419,96.05%,74.24
23772,0127,1233,1352,95.71%,106.17
23773,0127,1234,1424,96.7%,98.84
23774,0127,1235,1383,95.37%,130.16
23775,0127,1236,1383,95.73%,104.24
23776,0127,1237,1472,96.33%,153.76
23777,0127,1238,1392,95.55%,189.93
23778,0127,1239,1443,95.5%,101.59
23779,0127,1240,1430,95.52%,158.24
23780,0127,1241,1432,94.83%,153.65
23781,0127,1242,1364,95.45%,160.73
23782,0127,1243,1450,95.79%,208.46
23783,0127,1244,1503,95.41%,98.65
23784,0127,1245,1450,95.24%,130.36
23785,0127,1246,1494,95.85%,72.34
23786,0127,1247,1530,93.73%,125.35
23787,0127,1248,1488,95.5%,72.41
23788,0127,1249,1485,95.22%,126.12
23789,0127,1250,1427,96.57%,158.31
23790,0127,1251,1510,95.43%,124.12
23791,0127,1252,1558,96.02%,73.49
23792,0127,1253,1542,96.3%,96.82
23793,0127,1254,1512,94.18%,72.38
23794,0127,1255,1393,94.97%,188.41
23795,0127,1256,1398,95.64%,100.01
23796,0127,1257,1470,95.51%,126.41
23797,0127,1258,1407,97.09%,102.48
23798,0127,1259,1490,95.03%,2784.54
23799,0127,1300,1467,95.71%,126.88
23800,0127,1301,1459,95.41%,123.83
23801,0127,1302,1493,96.38%,150.55
23802,0127,1303,1516,94.79%,72.73
23803,0127,1304,1576,94.92%,98.9
23804,0127,1305,1475,95.46%,152.43
23805,0127,1306,1474,95.25%,126.04
23806,0127,1307,1486,95.15%,69.56
23807,0127,1308,1537,95.32%,96.38
23808,0127,1309,1544,95.4%,95.65
23809,0127,1310,1526,96.07%,96.71
23810,0127,1311,1534,95.83%,177.46
23811,0127,1312,1559,95.89%,123.03
23812,0127,1313,1510,96.89%,125.87
23813,0127,1314,1555,96.14%,149.88
23814,0127,1315,1551,96.13%,174.41
23815,0127,1316,1532,96.08%,146.66
23816,0127,1317,1580,94.75%,122.71
23817,0127,1318,1536,95.12%,121.7
23818,0127,1319,1558,95.38%,95.73
23819,0127,1320,1644,95.01%,119.46
23820,0127,1321,1644,95.8%,94.68
23821,0127,1322,1600,97.31%,71.56
23822,0127,1323,1692,95.69%,92.28
23823,0127,1324,1681,95.48%,71.52
23824,0127,1325,1560,94.87%,146.87
23825,0127,1326,1664,95.49%,118.24
23826,0127,1327,1637,95.3%,95.61
23827,0127,1328,1634,95.41%,96.27
23828,0127,1329,1602,95.44%,145.68
23829,0127,1330,1675,96.12%,72.3
23830,0127,1331,1686,95.79%,119.58
23831,0127,1332,1637,94.5%,120.04
23832,0127,1333,1679,95.95%,119.13
23833,0127,1334,1605,95.45%,121.53
23834,0127,1335,1564,94.76%,147.22
23835,0127,1336,1592,95.85%,69.19
23836,0127,1337,1571,94.84%,96.93
23837,0127,1338,1643,95.86%,143.3
23838,0127,1339,1662,96.27%,141.2
23839,0127,1340,1626,96.06%,140.73
23840,0127,1341,1634,94.8%,115.81
23841,0127,1342,1680,95.65%,117.36
23842,0127,1343,1651,96.12%,141.7
23843,0127,1344,1578,95.12%,172.25
23844,0127,1345,1680,95.12%,68.01
23845,0127,1346,1635,95.11%,94.77
23846,0127,1347,1709,95.85%,116.18
23847,0127,1348,1639,95.67%,142.32
23848,0127,1349,1642,96.1%,240.24
23849,0127,1350,1622,95.87%,68.44
23850,0127,1351,1603,95.32%,95.37
23851,0127,1352,1609,95.34%,118.38
23852,0127,1353,1723,94.2%,114.83
23853,0127,1354,1687,95.2%,67.64
23854,0127,1355,1623,95.13%,70.16
23855,0127,1356,1739,96.2%,141.36
23856,0127,1357,1711,94.92%,141.7
23857,0127,1358,1687,95.38%,71.82
23858,0127,1359,1564,95.72%,68.29
23859,0127,1400,1611,95.65%,169.76
23860,0127,1401,1630,96.5%,143.7
23861,0127,1402,1612,95.29%,117.6
23862,0127,1403,1541,95.46%,148.68
23863,0127,1404,1685,96.56%,141.08
23864,0127,1405,1675,94.03%,92.94
23865,0127,1406,1606,96.08%,171.6
23866,0127,1407,1690,94.5%,142.18
