   ,日期,时间,交易量,成功率,响应时间
41620,0329,2141,308,96.1%,220.02
41621,0329,2142,333,95.5%,108.73
41622,0329,2143,296,93.92%,228.38
41623,0329,2144,296,92.57%,234.42
41624,0329,2145,326,94.17%,210.73
41625,0329,2146,287,95.12%,223.64
41626,0329,2147,296,96.28%,96.91
41627,0329,2148,287,94.77%,117.01
41628,0329,2149,295,95.25%,363.86
41629,0329,2150,326,96.01%,222.91
41630,0329,2151,313,95.21%,221.59
41631,0329,2152,281,97.51%,376.79
41632,0329,2153,316,89.24%,91.02
41633,0329,2154,276,96.38%,529.87
41634,0329,2155,298,97.32%,91.21
41635,0329,2156,257,97.28%,89.81
41636,0329,2157,249,93.98%,97.22
41637,0329,2158,256,94.92%,89.2
41638,0329,2159,253,96.44%,16059.45
41639,0329,2200,226,96.46%,94.79
41640,0329,2201,242,95.87%,92.4
41641,0329,2202,249,96.39%,247.09
41642,0329,2203,249,95.18%,98.2
41643,0329,2204,211,97.16%,96.33
41644,0329,2205,245,95.92%,107.6
41645,0329,2206,232,95.69%,268.42
41646,0329,2207,227,93.83%,101.67
41647,0329,2208,243,93.42%,435.93
41648,0329,2209,273,94.87%,96.73
41649,0329,2210,274,96.35%,103.38
41650,0329,2211,258,94.96%,99.99
41651,0329,2212,268,95.52%,255.33
41652,0329,2213,237,94.94%,255.98
41653,0329,2214,202,93.56%,98.4
41654,0329,2215,215,97.21%,93.74
41655,0329,2216,198,92.93%,94.05
41656,0329,2217,218,98.17%,92.25
41657,0329,2218,219,97.26%,92.79
41658,0329,2219,233,94.85%,89.61
41659,0329,2220,202,96.53%,90.29
41660,0329,2221,188,94.15%,99.45
41661,0329,2222,214,93.93%,101.57
41662,0329,2223,211,96.68%,279.1
41663,0329,2224,197,95.94%,99.62
41664,0329,2225,180,93.33%,321.33
41665,0329,2226,163,92.02%,89.34
41666,0329,2227,159,98.11%,101.58
41667,0329,2228,175,96.57%,93.05
41668,0329,2229,160,95%,92.94
41669,0329,2230,189,94.18%,91.61
41670,0329,2231,154,96.1%,91.73
41671,0329,2232,169,97.04%,92.52
41672,0329,2233,147,98.64%,95.01
41673,0329,2234,137,95.62%,390.97
41674,0329,2235,136,98.53%,102.49
41675,0329,2236,142,96.48%,92.67
41676,0329,2237,130,94.62%,98.26
41677,0329,2238,125,94.4%,94.23
41678,0329,2239,134,97.01%,103.31
41679,0329,2240,117,99.15%,92.22
41680,0329,2241,130,98.46%,102.05
41681,0329,2242,145,99.31%,90.97
41682,0329,2243,145,95.86%,89.96
41683,0329,2244,122,96.72%,94.48
41684,0329,2245,125,90.4%,94.82
41685,0329,2246,121,95.87%,111.02
41686,0329,2247,133,97.74%,93.02
41687,0329,2248,108,93.52%,89.95
41688,0329,2249,129,96.12%,96.16
41689,0329,2250,117,93.16%,99.71
41690,0329,2251,122,95.08%,102.8
41691,0329,2252,111,98.2%,95.36
41692,0329,2253,118,96.61%,95.92
41693,0329,2254,104,93.27%,90.47
41694,0329,2255,96,96.88%,94.33
41695,0329,2256,105,98.1%,1038.61
41696,0329,2257,126,96.03%,412.11
41697,0329,2258,118,95.76%,600.66
41698,0329,2259,136,95.59%,29811.13
41699,0329,2300,103,94.17%,100.07
41700,0329,2301,112,97.32%,99.13
41701,0329,2302,84,96.43%,574.23
41702,0329,2303,98,97.96%,98.28
41703,0329,2304,93,95.7%,99.41
41704,0329,2305,113,95.58%,90.93
41705,0329,2306,110,97.27%,92.86
41706,0329,2307,95,94.74%,93.12
41707,0329,2308,105,96.19%,95.46
41708,0329,2309,95,95.79%,101.09
41709,0329,2310,96,94.79%,135.33
41710,0329,2311,82,93.9%,102.02
41711,0329,2312,112,91.07%,97.13
41712,0329,2313,102,94.12%,94.74
41713,0329,2314,88,95.45%,86.72
41714,0329,2315,115,93.91%,92.49
41715,0329,2316,87,93.1%,95.55
41716,0329,2317,89,97.75%,88.06
41717,0329,2318,87,96.55%,103.43
41718,0329,2319,93,95.7%,106.6
41719,0329,2320,93,97.85%,91.47
41720,0329,2321,95,95.79%,93.03
41721,0329,2322,104,97.12%,94.54
41722,0329,2323,69,100%,95.67
41723,0329,2324,91,90.11%,117.11
41724,0329,2325,87,94.25%,567.05
41725,0329,2326,85,95.29%,89.58
41726,0329,2327,106,91.51%,471.51
41727,0329,2328,81,93.83%,93.38
41728,0329,2329,85,95.29%,102.71
41729,0329,2330,64,100%,95.7
41730,0329,2331,49,97.96%,106.8
41731,0329,2332,70,92.86%,119.41
41732,0329,2333,76,92.11%,97.51
41733,0329,2334,93,94.62%,107.72
41734,0329,2335,94,95.74%,104.81
41735,0329,2336,54,98.15%,119.17
41736,0329,2337,67,98.51%,91.6
41737,0329,2338,73,93.15%,99.04
41738,0329,2339,73,87.67%,93.78
41739,0329,2340,63,95.24%,99.56
41740,0329,2341,95,95.79%,105.55
41741,0329,2342,102,93.14%,895.17
41742,0329,2343,85,95.29%,101.85
41743,0329,2344,79,97.47%,94.99
41744,0329,2345,59,100%,99.56
41745,0329,2346,57,96.49%,91.91
41746,0329,2347,48,95.83%,91.35
41747,0329,2348,59,89.83%,93.36
41748,0329,2349,69,95.65%,101.94
41749,0329,2350,67,97.01%,101.72
41750,0329,2351,63,90.48%,98.19
41751,0329,2352,50,86%,95.88
41752,0329,2353,65,93.85%,91.88
41753,0329,2354,67,95.52%,95.18
41754,0329,2355,71,95.77%,96.75
41755,0329,2356,75,96%,91.28
41756,0329,2357,61,98.36%,93.49
41757,0329,2358,52,100%,99.37
41758,0329,2359,72,93.06%,94.13
41759,0330,0000,43,95.35%,123.28
41760,0330,0001,107,98.13%,92.1
41761,0330,0002,109,97.25%,98.71
41762,0330,0003,106,98.11%,90.57
41763,0330,0004,93,100%,87.48
41764,0330,0005,85,90.59%,94.21
41765,0330,0006,79,98.73%,609.99
41766,0330,0007,100,98%,97.81
41767,0330,0008,103,98.06%,103.66
41768,0330,0009,91,98.9%,94.05
41769,0330,0010,103,98.06%,102.1
41770,0330,0011,64,93.75%,120.28
41771,0330,0012,91,98.9%,99.01
41772,0330,0013,73,100%,108.12
41773,0330,0014,70,98.57%,98.96
41774,0330,0015,68,97.06%,104.06
41775,0330,0016,78,98.72%,609.69
41776,0330,0017,63,96.83%,102.21
41777,0330,0018,73,100%,97.1
41778,0330,0019,63,98.41%,99.89
41779,0330,0020,67,91.04%,104.99
41780,0330,0021,73,98.63%,650.74
41781,0330,0022,64,95.31%,738.33
41782,0330,0023,70,98.57%,116.66
41783,0330,0024,78,97.44%,112.83
41784,0330,0025,65,96.92%,113.31
41785,0330,0026,75,96%,113.44
41786,0330,0027,62,98.39%,98
41787,0330,0028,62,90.32%,117.79
41788,0330,0029,61,96.72%,104.23
41789,0330,0030,64,98.44%,722.03
41790,0330,0031,55,100%,100.69
41791,0330,0032,45,88.89%,111.98
41792,0330,0033,52,98.08%,98.63
41793,0330,0034,52,94.23%,881.81
41794,0330,0035,59,96.61%,105.64
41795,0330,0036,53,96.23%,114.87
41796,0330,0037,68,98.53%,114.9
41797,0330,0038,67,98.51%,106.49
41798,0330,0039,38,100%,99.5
41799,0330,0040,63,98.41%,101
41800,0330,0041,34,100%,1266.09
41801,0330,0042,95,100%,105.62
41802,0330,0043,63,98.41%,99.83
41803,0330,0044,49,97.96%,101.78
41804,0330,0045,72,100%,100.08
41805,0330,0046,53,100%,96.7
41806,0330,0047,67,98.51%,116.67
41807,0330,0048,63,100%,101.49
41808,0330,0049,75,98.67%,98.49
41809,0330,0050,48,100%,107.73
41810,0330,0051,32,96.88%,101.28
41811,0330,0052,54,96.3%,104.74
41812,0330,0053,55,98.18%,827.33
41813,0330,0054,54,100%,153.39
41814,0330,0055,36,97.22%,108.19
41815,0330,0056,39,92.31%,1124.79
41816,0330,0057,43,97.67%,98.53
41817,0330,0058,47,93.62%,97.66
41818,0330,0059,41,100%,100.39
41819,0330,0100,34,97.06%,102.09
41820,0330,0101,59,100%,99.37
41821,0330,0102,38,89.47%,117.58
41822,0330,0103,34,91.18%,103.29
41823,0330,0104,50,98%,96.56
41824,0330,0105,60,96.67%,104.77
41825,0330,0106,49,91.84%,105.2
41826,0330,0107,47,95.74%,105.53
41827,0330,0108,51,94.12%,105.1
41828,0330,0109,33,93.94%,99.36
41829,0330,0110,50,96%,98.46
41830,0330,0111,33,96.97%,116.21
41831,0330,0112,37,100%,96
41832,0330,0113,16,100%,94.25
41833,0330,0114,24,100%,93.79
41834,0330,0115,42,95.24%,1049.1
41835,0330,0116,41,97.56%,98.83
41836,0330,0117,21,95.24%,102.62
41837,0330,0118,37,100%,119.24
41838,0330,0119,34,97.06%,109.76
41839,0330,0120,50,96%,97.06
41840,0330,0121,40,97.5%,94.88
41841,0330,0122,45,91.11%,104.56
41842,0330,0123,29,96.55%,95.72
41843,0330,0124,50,98%,99.7
41844,0330,0125,44,93.18%,100.52
41845,0330,0126,49,95.92%,923.04
41846,0330,0127,33,100%,96.03
41847,0330,0128,22,95.45%,93.59
41848,0330,0129,23,91.3%,94.39
41849,0330,0130,34,100%,101.32
41850,0330,0131,12,100%,91.92
41851,0330,0132,31,90.32%,104
41852,0330,0133,45,93.33%,92.29
41853,0330,0134,33,100%,99.55
41854,0330,0135,36,91.67%,104.58
41855,0330,0136,44,97.73%,94.73
41856,0330,0137,31,100%,97.74
41857,0330,0138,32,100%,118.16
41858,0330,0139,40,95%,109.53
41859,0330,0140,42,92.86%,95.5
41860,0330,0141,27,96.3%,95.56
41861,0330,0142,32,100%,102
41862,0330,0143,52,100%,98.42
41863,0330,0144,33,93.94%,99
41864,0330,0145,30,96.67%,91.63
41865,0330,0146,22,90.91%,100.77
41866,0330,0147,26,100%,96.96
41867,0330,0148,36,97.22%,98.17
41868,0330,0149,43,97.67%,97.72
41869,0330,0150,28,100%,93.71
41870,0330,0151,27,100%,93.89
41871,0330,0152,45,95.56%,102.78
41872,0330,0153,38,100%,91.58
41873,0330,0154,37,94.59%,93.51
41874,0330,0155,34,91.18%,93.47
41875,0330,0156,29,96.55%,94.24
41876,0330,0157,34,94.12%,103.47
41877,0330,0158,29,93.1%,104.52
41878,0330,0159,20,90%,133.65
41879,0330,0200,14,85.71%,147.07
41880,0330,0201,19,78.95%,97.05
41881,0330,0202,20,95%,96.3
41882,0330,0203,35,94.29%,109.09
41883,0330,0204,29,100%,82.9
41884,0330,0205,32,84.38%,94.47
41885,0330,0206,40,97.5%,96.05
41886,0330,0207,23,91.3%,108.22
41887,0330,0208,20,100%,95.6
41888,0330,0209,37,100%,89.86
41889,0330,0210,29,96.55%,121.03
41890,0330,0211,22,90.91%,101.27
41891,0330,0212,36,97.22%,93.89
41892,0330,0213,43,100%,93.33
41893,0330,0214,36,100%,101.44
41894,0330,0215,48,97.92%,931.48
41895,0330,0216,25,96%,93.68
41896,0330,0217,30,96.67%,101.4
41897,0330,0218,9,100%,108
41898,0330,0219,15,100%,106.4
41899,0330,0220,22,95.45%,92.82
41900,0330,0221,20,95%,95.95
41901,0330,0222,15,93.33%,88.87
41902,0330,0223,25,100%,118.64
41903,0330,0224,33,90.91%,89.03
41904,0330,0225,24,91.67%,97.96
41905,0330,0226,19,94.74%,93.05
41906,0330,0227,21,100%,130.76
41907,0330,0228,28,96.43%,82.43
41908,0330,0229,45,95.56%,91.22
41909,0330,0230,40,95%,1097.15
41910,0330,0231,27,92.59%,100.96
41911,0330,0232,22,100%,99.45
41912,0330,0233,22,100%,100.18
41913,0330,0234,25,96%,97.32
41914,0330,0235,18,100%,95.33
41915,0330,0236,22,100%,107.86
41916,0330,0237,14,100%,99.79
41917,0330,0238,25,92%,1698.64
41918,0330,0239,20,95%,96.7
41919,0330,0240,24,95.83%,96.21
41920,0330,0241,17,100%,106.94
41921,0330,0242,15,100%,87.27
41922,0330,0243,22,100%,125.55
41923,0330,0244,10,100%,111.7
41924,0330,0245,17,94.12%,96.53
41925,0330,0246,17,94.12%,96.76
41926,0330,0247,27,92.59%,1588.89
41927,0330,0248,31,100%,94.84
41928,0330,0249,29,96.55%,104.41
41929,0330,0250,21,100%,97.95
41930,0330,0251,19,100%,97.47
41931,0330,0252,22,100%,94.05
41932,0330,0253,23,95.65%,113.39
41933,0330,0254,20,95%,94.1
41934,0330,0255,19,94.74%,88.74
41935,0330,0256,26,96.15%,107.35
41936,0330,0257,19,94.74%,105
41937,0330,0258,15,100%,92.87
41938,0330,0259,22,100%,98.09
41939,0330,0300,23,95.65%,102.61
41940,0330,0301,18,94.44%,102.67
41941,0330,0302,19,89.47%,117.05
41942,0330,0303,17,88.24%,112.65
41943,0330,0304,15,100%,112.07
41944,0330,0305,12,91.67%,147.08
41945,0330,0306,30,100%,96.9
41946,0330,0307,14,92.86%,96.21
41947,0330,0308,19,89.47%,97.84
41948,0330,0309,10,100%,113.8
41949,0330,0310,3,100%,74.33
41950,0330,0311,5,100%,80.4
41951,0330,0312,19,100%,102.11
41952,0330,0313,19,100%,98.84
41953,0330,0314,34,97.06%,106.91
41954,0330,0315,12,91.67%,98.25
41955,0330,0316,16,100%,97.31
41956,0330,0317,17,76.47%,106.71
41957,0330,0318,10,90%,101.5
41958,0330,0319,13,100%,98.46
41959,0330,0320,16,100%,95.38
41960,0330,0321,18,88.89%,101.67
41961,0330,0322,13,100%,108.69
41962,0330,0323,10,90%,95.3
41963,0330,0324,15,93.33%,95.73
41964,0330,0325,19,100%,124.79
41965,0330,0326,16,100%,114.25
41966,0330,0327,9,100%,93.67
41967,0330,0329,9,100%,100.56
41968,0330,0330,13,100%,125.38
41969,0330,0331,21,100%,172.95
41970,0330,0332,20,100%,144.75
41971,0330,0333,23,100%,113.61
41972,0330,0334,17,100%,94.35
41973,0330,0335,15,100%,97.33
41974,0330,0336,18,100%,100.28
41975,0330,0337,24,100%,106.58
41976,0330,0338,16,100%,100.5
41977,0330,0339,14,100%,102
41978,0330,0340,21,90.48%,134.52
41979,0330,0341,18,100%,107.22
41980,0330,0342,26,100%,99.23
41981,0330,0343,30,93.33%,102.7
41982,0330,0344,9,88.89%,101.11
41983,0330,0345,26,92.31%,157.15
41984,0330,0346,9,100%,153.78
41985,0330,0347,12,100%,106.08
41986,0330,0348,16,87.5%,104.13
41987,0330,0349,14,100%,101.64
41988,0330,0350,10,100%,99.6
41989,0330,0351,16,100%,97.06
41990,0330,0352,10,100%,91.2
41991,0330,0353,19,100%,101.63
41992,0330,0354,6,100%,82.67
41993,0330,0355,6,100%,101.5
41994,0330,0356,8,87.5%,104.25
41995,0330,0357,6,100%,101
41996,0330,0358,8,100%,101.5
41997,0330,0359,12,91.67%,124.83
41998,0330,0400,8,100%,91.75
41999,0330,0401,14,92.86%,108.5
42000,0330,0402,16,100%,99.5
42001,0330,0403,18,94.44%,103.06
42002,0330,0404,16,100%,112.31
42003,0330,0405,13,92.31%,98.31
42004,0330,0406,16,100%,92.81
42005,0330,0407,15,100%,97.73
42006,0330,0408,18,100%,95.67
42007,0330,0409,6,100%,101
42008,0330,0410,15,93.33%,100.93
42009,0330,0411,18,100%,112.5
42010,0330,0412,12,83.33%,128.58
42011,0330,0413,12,100%,95.83
42012,0330,0414,11,100%,110.27
42013,0330,0415,7,100%,65.86
42014,0330,0416,29,96.55%,103
42015,0330,0417,13,84.62%,94.69
42016,0330,0418,18,100%,98.28
42017,0330,0419,20,95%,101.5
42018,0330,0420,28,85.71%,102.5
42019,0330,0421,21,90.48%,105.33
42020,0330,0422,19,94.74%,106.74
42021,0330,0423,26,100%,99.85
42022,0330,0424,18,100%,2334.56
42023,0330,0425,16,100%,109.31
42024,0330,0426,16,100%,114.19
42025,0330,0427,13,100%,101.15
42026,0330,0428,15,100%,101.47
42027,0330,0429,17,100%,97.12
42028,0330,0430,11,90.91%,101.82
42029,0330,0431,19,89.47%,99.58
42030,0330,0432,18,100%,101.22
42031,0330,0433,18,88.89%,95.67
42032,0330,0434,23,100%,106.3
42033,0330,0435,9,100%,91.33
42034,0330,0436,18,100%,98.78
42035,0330,0437,5,100%,99.8
42036,0330,0438,8,100%,110.38
42037,0330,0439,7,85.71%,96.57
42038,0330,0440,11,90.91%,103.73
42039,0330,0441,9,100%,94.89
42040,0330,0442,12,100%,99.83
42041,0330,0443,20,100%,94.05
42042,0330,0444,6,100%,81.83
42043,0330,0445,17,100%,102.59
42044,0330,0446,24,100%,100.71
42045,0330,0447,18,94.44%,95.39
42046,0330,0448,12,100%,101.92
42047,0330,0449,12,100%,95.17
42048,0330,0450,9,88.89%,84.67
42049,0330,0451,13,100%,94.62
42050,0330,0452,14,100%,98.21
42051,0330,0453,12,100%,102
42052,0330,0454,20,95%,93.3
42053,0330,0455,13,92.31%,102.23
42054,0330,0456,21,100%,114.95
42055,0330,0457,12,100%,118.83
42056,0330,0458,15,100%,96.4
42057,0330,0459,12,91.67%,91.92
42058,0330,0500,9,100%,100.56
42059,0330,0501,20,95%,102.1
42060,0330,0502,15,100%,93.8
42061,0330,0503,18,100%,109.22
42062,0330,0504,30,100%,2790.23
42063,0330,0505,28,96.43%,100.39
42064,0330,0506,25,100%,104.76
42065,0330,0507,17,100%,99.12
42066,0330,0508,15,100%,92.47
42067,0330,0509,13,100%,106
42068,0330,0510,11,100%,106.36
42069,0330,0511,14,100%,88.36
42070,0330,0512,20,95%,98.25
42071,0330,0513,11,100%,96.18
42072,0330,0514,24,87.5%,97.67
42073,0330,0515,31,100%,101.52
42074,0330,0516,25,100%,109.32
42075,0330,0517,13,92.31%,97.15
42076,0330,0518,32,96.88%,1347.41
42077,0330,0519,18,100%,97.78
42078,0330,0520,24,100%,108.21
42079,0330,0521,15,100%,95.13
42080,0330,0522,24,95.83%,99.13
42081,0330,0523,14,100%,112.86
42082,0330,0524,12,100%,101
42083,0330,0525,17,100%,101.76
42084,0330,0526,24,95.83%,99.92
42085,0330,0527,28,89.29%,97.57
42086,0330,0528,28,92.86%,99.36
42087,0330,0529,41,95.12%,97.44
42088,0330,0530,25,100%,95.48
42089,0330,0531,20,90%,102.2
42090,0330,0532,30,90%,110.03
42091,0330,0533,22,90.91%,87.5
42092,0330,0534,45,91.11%,98.89
42093,0330,0535,29,100%,1482.28
42094,0330,0536,38,92.11%,119.66
42095,0330,0537,26,92.31%,102.38
42096,0330,0538,36,97.22%,120.39
42097,0330,0539,28,85.71%,98.68
42098,0330,0540,29,86.21%,104.66
42099,0330,0541,24,91.67%,102.25
42100,0330,0542,30,100%,118.93
42101,0330,0543,33,93.94%,99.39
42102,0330,0544,64,95.31%,100.91
42103,0330,0545,47,93.62%,111.64
42104,0330,0546,52,92.31%,879.56
42105,0330,0547,35,91.43%,100.11
42106,0330,0548,34,97.06%,110.5
42107,0330,0549,40,100%,1099.9
42108,0330,0550,40,97.5%,111.88
42109,0330,0551,39,100%,106.31
42110,0330,0552,45,97.78%,107.13
42111,0330,0553,44,100%,93.07
42112,0330,0554,58,93.1%,101.14
42113,0330,0555,39,97.44%,105.59
42114,0330,0556,45,100%,108.38
42115,0330,0557,50,88%,106.08
42116,0330,0558,54,94.44%,99.41
42117,0330,0559,71,97.18%,97.87
42118,0330,0600,50,92%,99.74
42119,0330,0601,44,97.73%,99.57
42120,0330,0602,68,100%,102.34
42121,0330,0603,44,100%,98.59
42122,0330,0604,67,95.52%,96.31
42123,0330,0605,55,92.73%,99.51
42124,0330,0606,81,95.06%,99.83
42125,0330,0607,86,96.51%,97.91
42126,0330,0608,59,91.53%,94.46
42127,0330,0609,81,96.3%,99
42128,0330,0610,79,98.73%,604.46
42129,0330,0611,88,98.86%,100.18
42130,0330,0612,97,97.94%,119.21
42131,0330,0613,105,92.38%,95.17
42132,0330,0614,88,97.73%,102.51
42133,0330,0615,76,94.74%,102.21
42134,0330,0616,70,90%,97.89
42135,0330,0617,100,99%,95.61
42136,0330,0618,94,94.68%,97.84
42137,0330,0619,105,95.24%,100.24
42138,0330,0620,113,93.81%,97.17
42139,0330,0621,110,90%,460.43
42140,0330,0622,122,92.62%,99.57
42141,0330,0623,127,92.91%,98.57
42142,0330,0624,101,96.04%,99.54
42143,0330,0625,128,92.97%,99.88
42144,0330,0626,110,94.55%,101.03
42145,0330,0627,120,99.17%,97.86
42146,0330,0628,120,95.83%,99.71
42147,0330,0629,104,95.19%,95.17
42148,0330,0630,109,97.25%,97.01
42149,0330,0631,130,100%,405.77
42150,0330,0632,147,95.24%,95.26
42151,0330,0633,145,97.24%,96.71
42152,0330,0634,143,96.5%,97.72
42153,0330,0635,138,94.93%,678.47
42154,0330,0636,141,95.04%,96.62
42155,0330,0637,179,96.09%,102.27
42156,0330,0638,196,94.9%,101.05
42157,0330,0639,176,96.02%,104.59
42158,0330,0640,173,98.84%,96.24
42159,0330,0641,207,96.62%,96.18
42160,0330,0642,206,96.12%,101.15
42161,0330,0643,243,94.24%,259.28
42162,0330,0644,211,95.26%,96.82
42163,0330,0645,205,93.17%,98.19
42164,0330,0646,196,95.92%,104.7
42165,0330,0647,198,97.98%,105.34
42166,0330,0648,219,97.26%,281.58
42167,0330,0649,227,97.36%,275.06
42168,0330,0650,247,94.74%,99.14
42169,0330,0651,238,95.38%,105.47
42170,0330,0652,258,94.57%,405.92
42171,0330,0653,256,97.66%,253.64
42172,0330,0654,316,98.1%,98.38
42173,0330,0655,249,95.58%,96.12
42174,0330,0656,294,96.26%,96.6
42175,0330,0657,266,93.23%,96.7
42176,0330,0658,283,93.64%,108.19
42177,0330,0659,278,96.76%,14625
42178,0330,0700,283,94.7%,100.92
42179,0330,0701,253,96.05%,253.45
42180,0330,0702,329,97.26%,100.88
42181,0330,0703,320,96.25%,224.56
42182,0330,0704,308,96.43%,95.45
42183,0330,0705,309,96.76%,487.2
42184,0330,0706,305,95.41%,229.88
42185,0330,0707,342,95.32%,212.33
42186,0330,0708,315,94.92%,218.76
42187,0330,0709,360,95.56%,209.05
42188,0330,0710,327,95.11%,212.61
42189,0330,0711,324,96.6%,216.39
42190,0330,0712,331,96.98%,92.42
42191,0330,0713,356,94.94%,206.38
42192,0330,0714,360,96.39%,315.39
42193,0330,0715,416,97.12%,96.03
42194,0330,0716,378,97.88%,94.76
42195,0330,0717,389,96.4%,195.28
42196,0330,0718,362,97.79%,91.82
42197,0330,0719,398,96.98%,294.72
42198,0330,0720,394,96.19%,97.43
42199,0330,0721,468,96.79%,177.59
42200,0330,0722,385,95.06%,197.7
42201,0330,0723,401,96.26%,191.31
42202,0330,0724,438,95.43%,184.05
42203,0330,0725,454,95.59%,182.04
42204,0330,0726,418,97.61%,186.08
42205,0330,0727,400,95%,91.7
42206,0330,0728,414,95.17%,88.67
42207,0330,0729,523,93.69%,165.93
42208,0330,0730,479,95.82%,96.18
42209,0330,0731,536,96.08%,165.4
42210,0330,0732,490,95.1%,94.72
42211,0330,0733,503,95.23%,251.3
42212,0330,0734,534,95.51%,93.51
42213,0330,0735,535,97.01%,169.16
42214,0330,0736,554,96.93%,163.63
42215,0330,0737,513,96.1%,165.94
42216,0330,0738,545,97.43%,165.88
42217,0330,0739,537,96.46%,169.46
42218,0330,0740,537,97.95%,236.34
42219,0330,0741,532,95.3%,161.37
42220,0330,0742,598,95.99%,221.97
42221,0330,0743,603,95.02%,156.74
42222,0330,0744,617,95.3%,89.73
42223,0330,0745,619,95.48%,151.49
42224,0330,0746,589,96.77%,226.69
42225,0330,0747,538,96.47%,166.09
42226,0330,0748,617,96.43%,216.28
42227,0330,0749,575,97.04%,159.99
42228,0330,0750,612,95.92%,148.72
42229,0330,0751,604,94.21%,154.42
42230,0330,0752,584,95.89%,86.86
42231,0330,0753,605,97.36%,221.44
42232,0330,0754,626,96.33%,216.09
42233,0330,0755,582,95.02%,157.84
42234,0330,0756,664,95.93%,328.44
42235,0330,0757,636,94.97%,151.73
42236,0330,0758,659,94.99%,151.57
42237,0330,0759,679,96.17%,23889.58
42238,0330,0800,679,97.35%,87.18
42239,0330,0801,665,96.24%,151.02
42240,0330,0802,698,95.85%,176.49
42241,0330,0803,739,95.4%,203.55
42242,0330,0804,711,94.66%,145.48
42243,0330,0805,698,95.7%,204.33
42244,0330,0806,709,96.05%,200.55
42245,0330,0807,694,97.12%,201.33
42246,0330,0808,693,95.82%,86.56
42247,0330,0809,696,96.26%,88.7
42248,0330,0810,722,94.46%,164.96
42249,0330,0811,669,94.47%,147.4
42250,0330,0812,762,96.59%,87.02
42251,0330,0813,695,94.24%,199.69
42252,0330,0814,697,95.41%,85.47
42253,0330,0815,703,95.87%,86.32
42254,0330,0816,763,96.2%,138.59
42255,0330,0817,734,96.19%,89.6
42256,0330,0818,716,96.09%,139.72
42257,0330,0819,837,96.3%,131.53
42258,0330,0820,826,94.67%,131.39
42259,0330,0821,776,96.01%,85.63
42260,0330,0822,678,96.02%,147.94
42261,0330,0823,750,96.13%,140.15
42262,0330,0824,757,95.24%,139.79
42263,0330,0825,697,96.27%,199.15
42264,0330,0826,781,95.9%,137.95
42265,0330,0827,805,96.4%,83.43
42266,0330,0828,741,95.41%,84.09
42267,0330,0829,796,96.23%,81.62
42268,0330,0830,813,94.71%,133.8
42269,0330,0831,838,96.78%,178
42270,0330,0832,879,95.68%,173.28
42271,0330,0833,898,96.21%,84.89
42272,0330,0834,866,96.65%,175.59
42273,0330,0835,819,96.09%,181.79
42274,0330,0836,873,96.68%,127.93
42275,0330,0837,870,96.67%,84.32
42276,0330,0838,845,96.09%,83.36
42277,0330,0839,853,94.26%,180.78
42278,0330,0840,898,94.43%,171.69
42279,0330,0841,917,95.2%,216.5
42280,0330,0842,926,95.79%,133.79
42281,0330,0843,898,95.32%,129.91
42282,0330,0844,919,96.52%,86.67
42283,0330,0845,877,96.69%,173.69
42284,0330,0846,910,95.71%,84.43
42285,0330,0847,914,95.4%,217.84
42286,0330,0848,955,95.08%,171.94
42287,0330,0849,966,95.76%,125.23
42288,0330,0850,959,96.66%,169.24
42289,0330,0851,932,95.06%,259.07
42290,0330,0852,908,95.59%,86.5
42291,0330,0853,911,95.72%,179.77
42292,0330,0854,957,94.36%,87.55
42293,0330,0855,902,96.01%,266.35
42294,0330,0856,902,96.12%,131.12
42295,0330,0857,965,95.54%,125.37
42296,0330,0858,1032,96.41%,121.22
42297,0330,0859,944,97.78%,12919.73
42298,0330,0900,1004,95.32%,160.89
42299,0330,0901,1008,97.22%,162.58
42300,0330,0902,1000,96.5%,79.4
42301,0330,0903,1011,95.35%,160.88
42302,0330,0904,1000,94.7%,81.44
42303,0330,0905,1017,95.38%,80.42
42304,0330,0906,971,94.75%,124.61
42305,0330,0907,1040,96.92%,80.96
42306,0330,0908,976,96.52%,126.37
42307,0330,0909,1066,95.97%,156.23
42308,0330,0910,1044,96.07%,195.46
42309,0330,0911,996,95.08%,122.28
42310,0330,0912,1015,95.76%,165.01
42311,0330,0913,1089,93.94%,155.42
42312,0330,0914,1071,95.8%,156.14
42313,0330,0915,1053,96.77%,157.68
42314,0330,0916,1028,96.21%,85.5
42315,0330,0917,962,97.09%,84.25
42316,0330,0918,996,94.78%,161.28
42317,0330,0919,1048,95.42%,195.46
42318,0330,0920,988,96.26%,201.52
42319,0330,0921,971,97.94%,164.13
42320,0330,0922,1003,97.01%,123.69
42321,0330,0923,1014,96.25%,242.64
42322,0330,0924,1028,95.04%,160.76
42323,0330,0925,1029,95.92%,120.18
42324,0330,0926,998,96.29%,80.54
42325,0330,0927,1011,96.74%,120.31
42326,0330,0928,1029,95.53%,81.44
42327,0330,0929,934,95.4%,86.69
42328,0330,0930,923,95.67%,79.6
42329,0330,0931,991,95.86%,161.76
42330,0330,0932,1001,96.7%,79.77
42331,0330,0933,989,95.85%,121.26
42332,0330,0934,999,95.7%,81.36
42333,0330,0935,1017,96.76%,121.02
42334,0330,0936,959,94.89%,81.03
42335,0330,0937,1018,95.68%,84.47
42336,0330,0938,1019,95.68%,123.81
42337,0330,0939,999,96.4%,84.03
